development,scenario,total_mmin,top_edge,top_delta_delay,top_vcr,top_sq_vcr,n_more_delay,n_less_delay,max_delta_delay,min_delta_delay
813,scenario_44,0.008611324747100706,103,0.00027496834011042637,0.2728773045014659,0.2720563400462387,0,30,0.00027496834011042637,-0.7795134306951725
822,scenario_44,-0.0023205846198291985,178,0.08513423316169266,3.2954136060735806,3.2901051644946704,2,0,0.08513423316169266,-0.004474691509895656
831,scenario_44,-0.0056931492772656495,178,0.3028095068035057,3.3089323399271633,3.2901051644946704,23,7,0.3028095068035057,-0.21639515602830262
837,scenario_44,0.0005211595044487622,124,5.180836871510053e-06,1.4958485780131836,1.495845131962131,0,3,5.180836871510053e-06,-0.024546149599459
858,scenario_44,-0.0017761508538476191,103,1.5545120268800616e-05,0.27210284514399036,0.2720563400462387,0,3,1.5545120268800616e-05,-0.5483177273847664
863,scenario_44,-0.00027230015675036703,0,0.0,0.0,0.0,0,3,0.0,-0.6437648251308195
866,scenario_44,-0.0017260749533748018,178,0.06736081503559177,3.2943063551714054,3.2901051644946704,2,0,0.06736081503559177,-6.006104799327616e-05
873,scenario_44,-0.02046706704151793,178,0.7033615005946245,3.333608593933725,3.2901051644946704,36,1,0.7033615005946245,-0.13129457653705767
878,scenario_44,-0.004530607715268969,178,0.15397702204279184,3.299697476304701,3.2901051644946704,10,5,0.15397702204279184,-0.07797242734037146
887,scenario_44,-0.01109044488384889,178,0.39414445511831886,3.314581734880726,3.2901051644946704,28,0,0.39414445511831886,-0.00476862875034012
895,scenario_44,-0.013322222383081912,178,0.6309311252182077,3.329165429057126,3.2901051644946704,35,1,0.6309311252182077,-0.05587370157824845
935,scenario_44,-0.0031704896810897626,178,0.12714576529608124,3.2980287779723403,3.2901051644946704,6,0,0.12714576529608124,-0.0018356513777830763
938,scenario_44,0.006830331097787013,103,4.522709037235728e-05,0.2721916114346282,0.2720563400462387,0,26,4.522709037235728e-05,-0.7052494990169877
940,scenario_44,-0.002693889425199479,178,0.10746181280194378,3.296803835063848,3.2901051644946704,5,0,0.10746181280194378,-1.718954589668975e-06
945,scenario_44,-0.025232019374157883,178,1.0866522143989314,3.356984377496698,3.2901051644946704,36,1,1.0866522143989314,-0.5161998036046052
952,scenario_44,-0.00960297390501178,178,0.5448617594021705,3.323874777024278,3.2901051644946704,32,1,0.5448617594021705,-0.3000653783664249
958,scenario_44,0.0010645806796189864,86,0.16923493361878816,1.4300897021164916,1.2943938454440203,6,7,0.16923493361878816,-0.10714736443157935
964,scenario_44,7.70337159296032e-05,0,0.0,0.0,0.0,0,0,0.0,-0.00770190922450098
970,scenario_44,-0.007073293857017532,178,0.20455661098461775,3.302839930069292,3.2901051644946704,13,0,0.20455661098461775,-0.004765032884345821
971,scenario_44,-0.0001966078765765997,86,0.12738006475678465,1.3982349023122942,1.2943938454440203,1,1,0.12738006475678465,-0.10069583782954916
987,scenario_44,-0.00014701728614117018,178,0.009899990257487445,3.2907230824524567,3.2901051644946704,0,0,0.009899990257487445,0.0
0,scenario_64,0.014091736208871124,86,4.260846075965219e-08,1.6030823983980567,1.6030823711904298,0,36,4.260846075965219e-08,-0.6531028958756409
2,scenario_64,-0.017344426385978585,178,1.1140366236864168,4.1221328909840365,4.070969540360378,37,1,1.1140366236864168,-0.13649213674017924
9,scenario_64,0.09795838417125295,0,0.0,0.0,0.0,0,41,0.0,-4.740804344992572
12,scenario_64,0.000587826067496906,103,0.0002802833029016405,0.3374623254008288,0.33684128144150716,0,3,0.0002802833029016405,-0.521329990603506
15,scenario_64,0.010005142394712428,86,4.270104891901383e-08,1.603082398457179,1.6030823711904298,0,32,4.270104891901383e-08,-0.4562031428147506
17,scenario_64,0.004389668512675678,103,0.004833450122832872,0.3473351395366961,0.33684128144150716,0,7,0.004833450122832872,-0.4493033493377059
25,scenario_64,-0.014309484370599035,178,1.1900418416381626,4.125591205249155,4.070969540360378,43,1,1.1900418416381626,-0.2534090559332882
27,scenario_64,-0.013325506969931998,178,1.1070636908554192,4.121815412025602,4.070969540360378,42,1,1.1070636908554192,-0.3217401456988769
28,scenario_64,0.00832295499208488,103,0.0016226487212338547,0.3404147680473934,0.33684128144150716,0,34,0.0016226487212338547,-1.2804979913351064
57,scenario_64,0.0070044044247264976,86,4.3731511301103865e-08,1.6030823991151804,1.6030823711904298,0,19,4.3731511301103865e-08,-0.23614886046738093
62,scenario_64,0.002669976991403266,91,0.04231878423924629,0.9305947791981375,0.8973358011275568,1,10,0.04231878423924629,-0.13465133878440128
63,scenario_64,-0.030980893574483925,178,1.266382359133324,4.129060695343789,4.070969540360378,38,1,1.266382359133324,-0.22229220553988238
73,scenario_64,-0.013564878251339075,178,0.6270044909755441,4.099875355426287,4.070969540360378,35,2,0.6270044909755441,-0.016155069255057164
90,scenario_64,0.0006233429099826608,124,1.0731674932262791e-05,1.8533052999329551,1.853300011750915,0,3,1.0731674932262791e-05,-0.028783910044225536
94,scenario_64,0.0004643698338996619,91,0.0038076148824330858,0.9003989616056634,0.8973358011275568,0,2,0.0038076148824330858,-0.02383810133260056
103,scenario_64,-0.0182592969115054,178,1.144458464254079,4.123517602876195,4.070969540360378,37,1,1.144458464254079,-0.23003039265390335
104,scenario_64,0.00037835040694882626,0,0.0,0.0,0.0,0,2,0.0,-0.01870889268571574
109,scenario_64,-0.05572175393143785,178,2.4291491897235886,4.181409171503902,4.070969540360378,39,1,2.4291491897235886,-0.21869017430637827
114,scenario_64,-0.0017673343230583706,86,0.6288832859539562,1.9504808978061545,1.6030823711904298,3,1,0.6288832859539562,-0.019947656859132468
126,scenario_64,-0.03281175265185535,178,1.3019856688912768,4.130677384084682,4.070969540360378,38,1,1.3019856688912768,-0.13663974925639844
140,scenario_64,-0.0006676205800974276,178,0.03171009865919672,4.072438323771262,4.070969540360378,2,0,0.03171009865919672,-3.8833299331741955e-07
143,scenario_64,-6.227304124471266e-05,89,0.006637575132042883,0.7733030427446252,0.7608155650279297,0,0,0.006637575132042883,-0.0040667699476917285
144,scenario_64,-0.011946580720977276,178,0.9131724044131317,4.112973756396779,4.070969540360378,42,1,0.9131724044131317,-0.21026521704672685
150,scenario_64,-0.02174798420838977,178,1.0670351449391902,4.11999224198295,4.070969540360378,36,0,1.0670351449391902,-0.009786411896772762
152,scenario_64,0.10013297929278424,0,0.0,0.0,0.0,0,42,0.0,-4.901093263048477
176,scenario_64,0.00977659054951812,91,0.0003164544973248695,0.8975909411368314,0.8973358011275568,0,32,0.0003164544973248695,-0.5069867724555692
177,scenario_64,0.0010035597730755107,87,0.015873830376552656,1.9593736413491554,1.9375511269013195,1,4,0.015873830376552656,-0.3498188847734176
195,scenario_64,-0.02233615777701745,178,1.026142501041086,4.1181285480146945,4.070969540360378,36,1,1.026142501041086,-0.013799477633499535
197,scenario_64,-0.002353661702534882,178,0.10421075113496414,4.075793705956468,4.070969540360378,5,0,0.10421075113496414,-4.447020343079089e-07
201,scenario_64,-0.031171474501131332,178,1.2753468058842188,4.129467839848339,4.070969540360378,38,1,1.2753468058842188,-0.17412175554990839
202,scenario_64,-0.008599845753838192,178,0.4567611139282377,4.092055148328509,4.070969540360378,30,0,0.4567611139282377,-0.009265662373860728
206,scenario_64,0.0010514355465692934,124,9.766602340199881e-07,1.853300493014699,1.853300011750915,0,5,9.766602340199881e-07,-0.0448690935746896
209,scenario_64,0.0023644069369637877,0,0.0,0.0,0.0,0,13,0.0,-1.0478000453078982
227,scenario_64,0.0002775002154057147,178,0.004097141308335495,4.071159358017505,4.070969540360378,0,1,0.004097141308335495,-0.03541555208309988
233,scenario_64,-0.0007416455386321758,178,0.03320940822607099,4.0725077520889705,4.070969540360378,2,0,0.03320940822607099,-0.004039779691440426
240,scenario_64,4.37254456426017e-05,178,0.0042010277527708695,4.071164170841886,4.070969540360378,0,1,0.0042010277527708695,-0.02579595959183756
243,scenario_64,-0.01042929236603645,178,0.48885106482155294,4.093530814755419,4.070969540360378,31,1,0.48885106482155294,-1.23988210969199
245,scenario_64,-0.013253731398541016,178,1.0236024949248588,4.11801274755402,4.070969540360378,42,1,1.0236024949248588,-0.18315532996807293
249,scenario_64,-0.030486742183080524,178,1.2018483256660204,4.126128048121528,4.070969540360378,37,1,1.2018483256660204,-0.19745587937447917
250,scenario_64,0.0009010436138127697,178,0.004019104850797817,4.071155742759405,4.070969540360378,0,2,0.004019104850797817,-0.15657498154466432
254,scenario_64,0.1135942271956628,0,0.0,0.0,0.0,0,45,0.0,-5.644160323858973
255,scenario_64,-0.0011586167061082087,178,0.13757992508492123,4.077336756439007,4.070969540360378,8,1,0.13757992508492123,-0.12930220842991824
261,scenario_64,-0.009761996756671928,178,0.5435366587028909,4.096043834341909,4.070969540360378,32,0,0.5435366587028909,-0.004823059347583314
267,scenario_64,-0.000515636995300767,178,0.031215672138145578,4.0724154280684015,4.070969540360378,2,6,0.031215672138145578,-0.12973282584362744
270,scenario_64,-0.0005108375547460746,178,0.10997090894282735,4.076060124391614,4.070969540360378,5,1,0.10997090894282735,-0.13300804380362674
273,scenario_64,0.00015173007049201987,89,0.004457635092970147,0.7692331286618611,0.7608155650279297,0,2,0.004457635092970147,-0.052928711543819285
277,scenario_64,-0.012109082902757683,178,0.8132838620527778,4.108408325991598,4.070969540360378,36,1,0.8132838620527778,-0.10946240209926117
284,scenario_64,-0.0018009044609246776,178,0.09246592090329386,4.075250409301669,4.070969540360378,4,6,0.09246592090329386,-0.13824599132914805
285,scenario_64,-0.02995488291717088,178,1.1710397239013233,4.12472697023748,4.070969540360378,37,1,1.1710397239013233,-0.2201184123597022
289,scenario_64,-0.01866136836386437,178,1.1424368072660869,4.123425603243215,4.070969540360378,37,1,1.1424368072660869,-0.22663266699898132
308,scenario_64,-0.0004431171808347572,178,0.0206113608777585,4.071924324533958,4.070969540360378,2,1,0.0206113608777585,-0.6413604009291793
331,scenario_64,-0.033658613595996284,178,1.3412878849430854,4.132461006118298,4.070969540360378,38,1,1.3412878849430854,-0.035413212074613565
334,scenario_64,0.020255946349408246,86,4.2372591657624525e-08,1.6030823982474423,1.6030823711904298,0,37,4.2372591657624525e-08,-0.9196840446418548
348,scenario_64,-0.02201417585256172,178,1.2569513704244173,4.128632300901675,4.070969540360378,38,1,1.2569513704244173,-0.9185923722893952
351,scenario_64,-0.03329879409897374,178,2.261938205912898,4.173937748643809,4.070969540360378,39,4,2.261938205912898,-0.15090847616505698
356,scenario_64,-0.015719799799458707,178,0.8672129270066762,4.110874048809067,4.070969540360378,37,0,0.8672129270066762,0.0
358,scenario_64,-0.017377694224089968,178,1.1141215425656128,4.12213675714578,4.070969540360378,37,1,1.1141215425656128,-0.14571869646742064
390,scenario_64,-0.01928544423082704,178,0.9141180309098687,4.113016942593799,4.070969540360378,36,2,0.9141180309098687,-0.05902147389611656
392,scenario_64,0.0009883454906027764,91,0.00364913736714767,0.9002717600730982,0.8973358011275568,0,2,0.00364913736714767,-0.039510949588638766
394,scenario_64,-0.0004771116837875452,87,0.12712512979510215,2.103619904895923,1.9375511269013195,2,1,0.12712512979510215,-0.012328012290735657
423,scenario_64,0.013970776637886883,86,4.2355416507433574e-08,1.6030823982364752,1.6030823711904298,0,36,4.2355416507433574e-08,-0.8990226057373532
459,scenario_64,-0.002081100940943113,178,0.1302486650027248,4.076997815898139,4.070969540360378,7,1,0.1302486650027248,-0.7085915466685209
464,scenario_64,1.1271468391874804e-05,178,0.002810496549578545,4.071099750010995,4.070969540360378,0,0,0.002810496549578545,-0.008328022301347549
469,scenario_64,-0.011903344044059282,178,0.8053033053374605,4.10804326620491,4.070969540360378,36,1,0.8053033053374605,-0.1447515380166755
486,scenario_64,-0.030605834222276928,178,1.230533347031617,4.1274319537721,4.070969540360378,38,1,1.230533347031617,-0.22273032593952458
493,scenario_64,0.00011370164086099249,91,0.0004257975266508396,0.8976790748622546,0.8973358011275568,0,1,0.0004257975266508396,-0.0120696182648794
499,scenario_64,-0.01131129273296066,178,0.9114508251635627,4.112895131271232,4.070969540360378,42,1,0.9114508251635627,-0.30431700342736046
517,scenario_64,-0.0009967565107607515,86,0.4733562107366449,1.8728663653359459,1.6030823711904298,1,1,0.4733562107366449,-0.08446714035791147
521,scenario_64,-0.04988906671743712,178,2.117118764770588,4.1674516743990235,4.070969540360378,39,1,2.117118764770588,-0.24448678732287954
531,scenario_64,-0.029460052184179426,178,1.1880628600881167,4.125501211044735,4.070969540360378,38,1,1.1880628600881167,-0.019158926865676218
533,scenario_64,-0.0013614324521040544,178,0.003481522625413902,4.071130837630614,4.070969540360378,0,0,0.003481522625413902,-8.812875191210878e-05
538,scenario_64,0.001997850944487378,86,0.3456868967630453,1.8056132718978486,1.6030823711904298,6,13,0.3456868967630453,-0.18253213255502487
540,scenario_64,0.005650241144437808,99,9.50932277365979e-10,0.0035763305376874865,0.0035597945133685523,0,23,9.50932277365979e-10,-0.2954829620723274
546,scenario_64,-0.00654393876556342,178,0.21152644964458744,4.080753266454166,4.070969540360378,14,1,0.21152644964458744,-0.015689274105064044
550,scenario_64,0.002003380284749786,86,0.31695151260720245,1.7899849766993163,1.6030823711904298,6,13,0.31695151260720245,-0.1969773474370291
552,scenario_64,-0.01059539458786789,178,0.5083679934167478,4.0944279427241606,4.070969540360378,31,2,0.5083679934167478,-0.0335853051320556
556,scenario_64,-0.004499851447308669,178,0.2686568418305413,4.083390090551996,4.070969540360378,21,7,0.2686568418305413,-0.24909857460009155
557,scenario_64,0.11257799667254069,0,0.0,0.0,0.0,0,43,0.0,-5.767461647040282
558,scenario_64,-0.011560780613721115,178,0.7505401718363345,4.105536974543684,4.070969540360378,36,1,0.7505401718363345,-0.27896466253914376
564,scenario_64,-0.018018274556388613,178,1.1209158554509457,4.122446070173291,4.070969540360378,37,1,1.1209158554509457,-0.22898891634077811
565,scenario_64,-0.0003180411520304624,103,5.196218717573586e-05,0.3369565388378932,0.33684128144150716,0,7,5.196218717573586e-05,-0.7419555808877054
569,scenario_64,0.0034893110046674263,99,5.331994290536102e-10,0.003569079675181833,0.0035597945133685523,0,12,5.331994290536102e-10,-0.18425838129338956
594,scenario_64,-0.0016228244638368486,92,0.0001935697231734146,1.8781224070655815,1.8780377752234874,0,2,0.0001935697231734146,-1.3119152322704648
602,scenario_64,0.00027174906415864823,103,3.5290518054509334e-05,0.33691956540049045,0.33684128144150716,0,5,3.5290518054509334e-05,-0.78164251603916
612,scenario_64,-0.05571932138840121,178,2.4306954108208316,4.181478173503814,4.070969540360378,39,1,2.4306954108208316,-0.2215752152505024
614,scenario_64,-0.004214542924313806,178,0.19061754760053162,4.079787630267545,4.070969540360378,12,0,0.19061754760053162,-0.003851702213732988
625,scenario_64,-0.004808535431897151,178,0.2025148671905086,4.080337123614707,4.070969540360378,13,7,0.2025148671905086,-0.2412858851957007
627,scenario_64,0.0004571228709300049,89,0.00458626299453746,0.7694741121363989,0.7608155650279297,0,2,0.00458626299453746,-0.08444643067322033
628,scenario_64,-0.008688538805831807,178,0.4861265018479344,4.093405553806284,4.070969540360378,31,7,0.4861265018479344,-0.349178131698507
629,scenario_64,-0.00139002737810486,86,0.1411931050968649,1.6899245260181148,1.6030823711904298,3,1,0.1411931050968649,-0.26175405657641637
648,scenario_64,-0.001512402659063344,178,0.013300794607303601,4.071585711589158,4.070969540360378,1,1,0.013300794607303601,-0.3314408451598534
662,scenario_64,-0.04699116145448853,178,1.9876520002196756,4.161641217072608,4.070969540360378,38,1,1.9876520002196756,-0.23369239374672812
669,scenario_64,0.012925841212087544,89,0.07046649479629785,0.8812846123723448,0.7608155650279297,3,35,0.07046649479629785,-0.6625641282337824
670,scenario_64,1.6439031641813928e-05,88,0.1936993142116381,1.2060919083498767,1.052366445388495,1,1,0.1936993142116381,-0.1575960008077496
673,scenario_64,0.006462326221856521,86,4.275032505773879e-08,1.603082398488644,1.6030823711904298,0,24,4.275032505773879e-08,-0.2902159336455128
678,scenario_64,-0.011010638134386274,178,0.8539045215572969,4.1102657597508285,4.070969540360378,42,1,0.8539045215572969,-0.2184284828943598
680,scenario_64,0.0004985844254629919,103,0.00026145515329911717,0.3374206566387987,0.33684128144150716,0,3,0.00026145515329911717,-0.7241055545473665
682,scenario_64,-0.011572043944572796,178,0.750540391224952,4.105536984588523,4.070969540360378,36,1,0.750540391224952,-0.27896466253914376
689,scenario_64,-0.022676533117115965,178,1.1632341577790157,4.124371891944118,4.070969540360378,37,1,1.1632341577790157,-0.09715409786469431
