development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
678,scenario_29,delay_min,16.87106770789277,129,3327.5142290398862,3107.386589294319,729.0,4.262533044299477,2.079696393149929,18.9507641010427,16.87106770789277
678,scenario_29,delay_min,2.397676398983119,174,6978.5477473254405,3107.386589294319,2200.0,1.412448449679236,4.187128648395264,6.584805047378383,2.397676398983119
678,scenario_29,delay_min,2.218823253536372,68,8865.80644588534,3107.386589294319,2335.0,1.3307865478776526,4.470154510530423,6.688977764066795,2.218823253536372
678,scenario_29,delay_min,2.0795277303219395,61,8361.831024084971,3107.386589294319,2333.0,1.3319273850382851,4.1809155120424855,6.260443242364425,2.0795277303219395
678,scenario_29,delay_min,1.8162563961467777,175,5286.2980122217705,3107.386589294319,2200.0,1.412448449679236,3.1717788073330624,4.98803520347984,1.8162563961467777
678,scenario_29,delay_min,1.5254659352139166,176,4439.9389635413945,3107.386589294319,2200.0,1.412448449679236,2.663963378124837,4.189429313338754,1.5254659352139166
678,scenario_29,delay_min,1.5231064705660355,98,2007.6948653871616,3116.209546680192,1536.0,2.02878225695325,1.115386036326201,2.6384925068922365,1.5231064705660355
678,scenario_29,delay_min,1.3857545328775625,32,4235.803391000821,3107.386589294319,2391.0,1.2996179796295773,2.9552116681401075,4.34096620101767,1.3857545328775625
678,scenario_29,delay_min,1.282691108666743,63,5114.75070314698,3107.386589294319,2333.0,1.3319273850382851,2.578865900746377,3.86155700941312,1.282691108666743
680,scenario_29,flow_capacity_ratio,4.226519893114259,129,3327.5142290398862,3081.133002080295,729.0,4.226519893114259,2.079696393149929,18.610689664352062,16.530993271202135
680,scenario_29,flow_capacity_ratio,4.226519893114259,130,225.05482885543543,3081.133002080295,729.0,4.226519893114259,0.13503289731326126,1.2083760661666227,1.0733431688533615
680,scenario_29,flow_capacity_ratio,3.0898976088148804,178,6719.55714161299,3089.89760881488,1000.0,3.0898976088148804,5.039667856209742,23.928614304608097,18.888946448398354
680,scenario_29,flow_capacity_ratio,2.0115059886053257,98,2007.6948653871616,3089.6731984977805,1536.0,2.0115059886053257,1.115386036326201,2.607549505845771,1.4921634695195702
680,scenario_29,flow_capacity_ratio,1.7031305902617702,126,1897.1851262924465,3084.3694989640658,1811.0,1.7031305902617702,1.073878373373083,2.0374637126273054,0.9635853392542224
680,scenario_29,flow_capacity_ratio,1.5936067531589742,128,1875.2605068342427,3082.035460609456,1934.0,1.5936067531589742,0.9783967861743875,1.7268588859722882,0.7484620997979007
680,scenario_29,flow_capacity_ratio,1.4252168292334972,92,2550.193392452562,3087.019652119755,2166.0,1.4252168292334972,1.577439211826327,2.5004502646111644,0.9230110527848374
680,scenario_29,flow_capacity_ratio,1.4005150009455885,174,6978.5477473254405,3081.133002080295,2200.0,1.4005150009455885,4.187128648395264,6.536474469559105,2.3493458211638405
680,scenario_29,flow_capacity_ratio,1.4005150009455885,175,5286.2980122217705,3081.133002080295,2200.0,1.4005150009455885,3.1717788073330624,4.9514244577049045,1.779645650371842
680,scenario_29,flow_capacity_ratio,1.4005150009455885,176,4439.9389635413945,3081.133002080295,2200.0,1.4005150009455885,2.663963378124837,4.158680105429053,1.4947167273042163
680,scenario_29,delay_min,18.888946448398354,178,6719.55714161299,3089.89760881488,1000.0,3.0898976088148804,5.039667856209742,23.928614304608097,18.888946448398354
680,scenario_29,delay_min,16.530993271202135,129,3327.5142290398862,3081.133002080295,729.0,4.226519893114259,2.079696393149929,18.610689664352062,16.530993271202135
680,scenario_29,delay_min,2.3493458211638405,174,6978.5477473254405,3081.133002080295,2200.0,1.4005150009455885,4.187128648395264,6.536474469559105,2.3493458211638405
680,scenario_29,delay_min,2.1740978644189157,68,8865.80644588534,3081.133002080295,2335.0,1.3195430415761433,4.470154510530423,6.644252374949339,2.1740978644189157
680,scenario_29,delay_min,2.0376101567743605,61,8361.831024084971,3081.133002080295,2333.0,1.3206742400687075,4.1809155120424855,6.218525668816846,2.0376101567743605
680,scenario_29,delay_min,1.779645650371842,175,5286.2980122217705,3081.133002080295,2200.0,1.4005150009455885,3.1717788073330624,4.9514244577049045,1.779645650371842
680,scenario_29,delay_min,1.4947167273042163,176,4439.9389635413945,3081.133002080295,2200.0,1.4005150009455885,2.663963378124837,4.158680105429053,1.4947167273042163
680,scenario_29,delay_min,1.4921634695195702,98,2007.6948653871616,3089.6731984977805,1536.0,2.0115059886053257,1.115386036326201,2.607549505845771,1.4921634695195702
680,scenario_29,delay_min,1.3578215235198106,32,4235.803391000821,3081.133002080295,2391.0,1.2886378093184,2.9552116681401075,4.313033191659918,1.3578215235198106
680,scenario_29,delay_min,1.2568355751711446,63,5114.75070314698,3081.133002080295,2333.0,1.3206742400687075,2.578865900746377,3.8357014759175216,1.2568355751711446
682,scenario_29,flow_capacity_ratio,4.267058035363222,129,3327.5142290398862,3110.6853077797887,729.0,4.267058035363222,2.079696393149929,18.993779744893686,16.914083351743756
682,scenario_29,flow_capacity_ratio,4.267058035363222,130,225.05482885543543,3110.6853077797887,729.0,4.267058035363222,0.13503289731326126,1.2332497754627934,1.098216878149532
682,scenario_29,flow_capacity_ratio,3.1193580113294463,178,6719.55714161299,3119.3580113294465,1000.0,3.1193580113294463,5.039667856209742,24.36373136796461,19.32406351175487
682,scenario_29,flow_capacity_ratio,2.0306869948206994,98,2007.6948653871616,3119.1352240445945,1536.0,2.0306869948206994,1.115386036326201,2.6419267152689474,1.5265406789427465
682,scenario_29,flow_capacity_ratio,1.7194007527578885,126,1897.1851262924465,3113.834763244536,1811.0,1.7194007527578885,1.073878373373083,2.0597041624521766,0.9858257890790936
682,scenario_29,flow_capacity_ratio,1.6088647413550952,128,1875.2605068342427,3111.544409780754,1934.0,1.6088647413550952,0.9783967861743875,1.7441730628738918,0.7657762766995043
682,scenario_29,flow_capacity_ratio,1.4388519105342938,92,2550.193392452562,3116.5532382172805,2166.0,1.4388519105342938,1.577439211826327,2.5217854957019785,0.9443462838756516
682,scenario_29,flow_capacity_ratio,1.4139478671726313,174,6978.5477473254405,3110.6853077797887,2200.0,1.4139478671726313,4.187128648395264,6.590918329349288,2.4037896809540236
682,scenario_29,flow_capacity_ratio,1.4139478671726313,175,5286.2980122217705,3110.6853077797887,2200.0,1.4139478671726313,3.1717788073330624,4.9926660567033245,1.8208872493702621
682,scenario_29,flow_capacity_ratio,1.4139478671726313,176,4439.9389635413945,3110.6853077797887,2200.0,1.4139478671726313,2.663963378124837,4.193318747043372,1.5293553689185346
682,scenario_29,delay_min,19.32406351175487,178,6719.55714161299,3119.3580113294465,1000.0,3.1193580113294463,5.039667856209742,24.36373136796461,19.32406351175487
682,scenario_29,delay_min,16.914083351743756,129,3327.5142290398862,3110.6853077797887,729.0,4.267058035363222,2.079696393149929,18.993779744893686,16.914083351743756
682,scenario_29,delay_min,2.4037896809540236,174,6978.5477473254405,3110.6853077797887,2200.0,1.4139478671726313,4.187128648395264,6.590918329349288,2.4037896809540236
682,scenario_29,delay_min,2.224480519128268,68,8865.80644588534,3110.6853077797887,2335.0,1.3321992752804235,4.470154510530423,6.694635029658691,2.224480519128268
682,scenario_29,delay_min,2.0848298383908865,61,8361.831024084971,3110.6853077797887,2333.0,1.3333413235232698,4.1809155120424855,6.265745350433372,2.0848298383908865
682,scenario_29,delay_min,1.8208872493702621,175,5286.2980122217705,3110.6853077797887,2200.0,1.4139478671726313,3.1717788073330624,4.9926660567033245,1.8208872493702621
682,scenario_29,delay_min,1.5293553689185346,176,4439.9389635413945,3110.6853077797887,2200.0,1.4139478671726313,2.663963378124837,4.193318747043372,1.5293553689185346
682,scenario_29,delay_min,1.5265406789427465,98,2007.6948653871616,3119.1352240445945,1536.0,2.0306869948206994,1.115386036326201,2.6419267152689474,1.5265406789427465
682,scenario_29,delay_min,1.3892877487049904,32,4235.803391000821,3110.6853077797887,2391.0,1.300997619314006,2.9552116681401075,4.344499416845098,1.3892877487049904
682,scenario_29,delay_min,1.2859615468427101,63,5114.75070314698,3110.6853077797887,2333.0,1.3333413235232698,2.578865900746377,3.864827447589087,1.2859615468427101
