ID_edge,flow,capacity,ffs,length_m,fftt_min,scenario,case,development,flow_cap,link_tt_min,delay_min
176,4263.2745409963245,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_19,dev28_scenario_19,28,1.9378520640892385,5.164939231310273,2.5009758531854356
98,4583.706251550318,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_78,dev109_scenario_78,109,2.984183757519738,3.5986125484832163,2.4832265121570156
63,4575.708784306433,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_78,dev109_scenario_78,109,1.9612982358793112,5.058890815154392,2.4800249144080153
174,3378.4254153141064,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_75,dev109_scenario_75,109,1.5356479160518666,6.655665544505173,2.4685368961099092
174,3371.714022874459,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_44,dev109_scenario_44,109,1.532597283124754,6.645867569432281,2.4587389210370167
176,4173.506571080048,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_64,dev109_scenario_64,109,1.897048441400022,5.060726426975929,2.396763048851092
32,4291.395591300989,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_19,dev267_scenario_19,267,1.7948120415311537,5.335154640289021,2.3799429721489136
32,4290.090382360721,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_19,status_quo_scenario_19,status_quo,1.7942661574072445,5.333707162240756,2.378495494100649
176,4154.48032710749,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_78,dev254_scenario_78,254,1.8884001486852227,5.038923440173677,2.3749600620488396
98,4464.2980944276405,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_78,dev267_scenario_78,267,2.906444071892995,3.4709188174190864,2.3555327810928857
98,4462.607844206139,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_78,status_quo_scenario_78,status_quo,2.905343648571705,3.469135474996881,2.35374943867068
63,4456.446598542416,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_78,dev267_scenario_78,267,1.9101785677421415,4.931295874091732,2.3524299733453553
175,3789.1784435533095,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_64,dev254_scenario_64,254,1.722353837978777,5.524051440527528,2.352272633194466
63,4455.030657165999,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_78,status_quo_scenario_78,status_quo,1.9095716490210028,4.929801242124821,2.3509353413784444
32,4263.2745409963245,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_19,dev28_scenario_19,28,1.7830508327044436,5.304065819142369,2.348854151002261
174,3290.363568454998,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_75,dev267_scenario_75,267,1.495619803843181,6.528653263193716,2.341524614798452
174,3289.4195563899284,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_75,status_quo_scenario_75,status_quo,1.4951907074499675,6.527309879489786,2.3401812310945216
68,3378.4254153141064,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_75,dev109_scenario_75,109,1.4468631328968335,6.80962431817882,2.3394698076483964
174,3283.8353230637285,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_44,dev267_scenario_44,267,1.492652419574422,6.519371077309156,2.332242428913892
174,3282.8991969095787,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_44,status_quo_scenario_44,status_quo,1.492226907686172,6.518041557569671,2.3309129091744065
68,3371.714022874459,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_44,dev109_scenario_44,109,1.443988874892702,6.800338628791213,2.3301841182607896
98,4434.913465624481,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_78,dev28_scenario_78,28,2.887313454182605,3.440011983335801,2.3246259470096
63,4427.077501859828,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_78,dev28_scenario_78,28,1.8975900136561628,4.9003918406820866,2.32152593993571
174,3268.7626546963024,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_75,dev28_scenario_75,28,1.4858012066801374,6.498010419689683,2.3108817712944187
98,4414.1325893374415,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_19,dev109_scenario_19,109,2.873784237849897,3.4182778116794488,2.302891775353248
174,3262.2960756391453,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_44,dev28_scenario_44,28,1.482861852563248,6.488876248804616,2.3017476004093522
63,4406.185049334274,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_19,dev109_scenario_19,109,1.8886348261184198,4.87853185596698,2.299665955220603
176,4064.6942018337313,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_64,dev267_scenario_64,267,1.847588273560787,4.937378022624601,2.2734146444997636
176,4063.4200199596817,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_64,status_quo_scenario_64,status_quo,1.8470090999816735,4.935952926634905,2.271989548510068
32,4173.506571080048,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_64,dev109_scenario_64,109,1.7455067214889368,5.20619175221104,2.250980084070932
176,4037.870355045671,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_64,dev28_scenario_64,28,1.8353956159298506,4.9074714629121114,2.2435080847872744
32,4154.48032710749,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_78,dev254_scenario_78,254,1.7375492794259682,5.1857149307377375,2.23050326259763
68,3290.363568454998,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_75,dev267_scenario_75,267,1.4091492798522476,6.689252855310693,2.21909834478027
68,3289.4195563899284,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_75,status_quo_scenario_75,status_quo,1.408744992029948,6.687979710226093,2.21782519969567
68,3283.8353230637285,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_44,dev267_scenario_44,267,1.406353457414873,6.6804559871495846,2.2103014766191613
68,3282.8991969095787,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_44,status_quo_scenario_44,status_quo,1.4059525468563505,6.6791959811540895,2.2090414706236663
176,4000.9732176572825,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_19,dev254_scenario_19,254,1.8186241898442193,4.866657464011243,2.2026940858864057
61,3378.4254153141064,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_75,dev109_scenario_75,109,1.4481034784886868,6.37276432028357,2.191848808241085
68,3268.7626546963024,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_75,dev28_scenario_75,28,1.3998983531889946,6.660212168371334,2.190057657840911
98,4299.191095856493,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_19,dev267_scenario_19,267,2.7989525363649044,3.2999073166333828,2.184521280307182
61,3371.714022874459,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_44,dev109_scenario_44,109,1.445226756482837,6.3640645597004735,2.183149047657988
98,4297.6149431302265,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_19,status_quo_scenario_19,status_quo,2.7979263952670745,3.2983058488504264,2.1829198125242257
63,4291.395591300989,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_19,dev267_scenario_19,267,1.83943231517402,4.760271342511466,2.181405441765089
68,3262.2960756391453,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_44,dev28_scenario_44,28,1.3971289403165505,6.651555576267247,2.181401065736824
63,4290.090382360721,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_19,status_quo_scenario_19,status_quo,1.8388728599917366,4.75894461471661,2.180078713970233
98,4271.0573715666505,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_19,dev28_scenario_19,28,2.780636309613705,3.2714100359066856,2.1560239995804844
63,4263.2745409963245,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_19,dev28_scenario_19,28,1.8273787145290719,4.7317759859331785,2.152910085186802
32,4064.6942018337313,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_64,dev267_scenario_64,267,1.6999975750036518,5.090346006954802,2.135134338814695
32,4063.4200199596817,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_64,status_quo_scenario_64,status_quo,1.6994646674862741,5.089007592340878,2.1337959242007707
32,4037.870355045671,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_64,dev28_scenario_64,28,1.6887789021521,5.062258511894261,2.1070468437541536
61,3290.363568454998,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_75,dev267_scenario_75,267,1.4103572946656657,6.259988320109861,2.0790728080673757
61,3289.4195563899284,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_75,status_quo_scenario_75,status_quo,1.4099526602614352,6.258795510727466,2.0778799986849803
61,3283.8353230637285,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_44,dev267_scenario_44,267,1.4075590754666647,6.2517465360388975,2.070831023996412
61,3282.8991969095787,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_44,status_quo_scenario_44,status_quo,1.4071578212214224,6.250566036666529,2.069650524624044
32,4000.9732176572825,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_19,dev254_scenario_19,254,1.6733472261218245,5.02392702196196,2.0687153538218523
98,4181.377755173387,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_64,dev109_scenario_64,109,2.7222511426910074,3.181820276857543,2.0664342405313425
63,4173.506571080048,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_64,dev109_scenario_64,109,1.7889012306386833,4.642066684193523,2.0632007834471464
61,3268.7626546963024,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_75,dev28_scenario_75,28,1.401098437503773,6.232780106158804,2.051864594116319
98,4161.982664428264,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_78,dev254_scenario_78,254,2.709624130487151,3.162694653400578,2.0473086170743775
63,4154.48032710749,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_78,dev254_scenario_78,254,1.7807459610405014,4.623298062291806,2.044432161545429
61,3262.2960756391453,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_44,dev28_scenario_44,28,1.3983266505097065,6.224669746698409,2.043754234655924
174,3067.6005015017727,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_75,dev254_scenario_75,254,1.3943638643189875,6.222335480594361,2.035206832199097
174,3061.5582040812146,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_44,dev254_scenario_44,254,1.3916173654914612,6.2143258236156615,2.0271971752203974
176,3789.1784435533095,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_64,dev254_scenario_64,254,1.722353837978777,4.639627045372903,1.9756636672480656
98,4072.405007088585,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_64,dev267_scenario_64,267,2.651305343156631,3.075515270510356,1.9601292341841552
98,4070.8651079003657,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_64,status_quo_scenario_64,status_quo,2.650302804622634,3.0740331827823644,1.9586471464561634
63,4064.6942018337313,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_64,dev267_scenario_64,267,1.7422606951709092,4.5358849218300685,1.957019021083692
63,4063.4200199596817,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_64,status_quo_scenario_64,status_quo,1.7417145392026068,4.534658159274697,1.9557922585283203
174,2997.7249830106744,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_96,dev109_scenario_96,109,1.362602265004852,6.130673316474769,1.9435446680795048
98,4045.57231816576,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_64,dev28_scenario_64,28,2.6338361446391665,3.0497701570446583,1.9343841207184573
63,4037.870355045671,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_64,dev28_scenario_64,28,1.7307631183221908,4.5101405173264215,1.931274616580045
68,3067.6005015017727,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_75,dev254_scenario_75,254,1.3137475381163908,6.398950852911499,1.9287963423810757
68,3061.5582040812146,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_44,dev254_scenario_44,254,1.3111598304416336,6.3913599796696134,1.9212054691391902
98,4008.421530481181,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_19,dev254_scenario_19,254,2.609649433907019,3.0144060985448915,1.8990200622186906
63,4000.9732176572825,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_19,dev254_scenario_19,254,1.7149478001102796,4.475006683571662,1.8961407828252854
175,3378.4254153141064,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_75,dev109_scenario_75,109,1.5356479160518666,5.041712518398257,1.8699337110651948
175,3371.714022874459,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_44,dev109_scenario_44,109,1.532597283124754,5.034290484756446,1.8625116774233836
32,3789.1784435533095,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_64,dev254_scenario_64,254,1.5847672285877497,4.810705714549798,1.85549404640969
174,2920.7970561405327,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_100,dev109_scenario_100,109,1.327635025518424,6.032202338844657,1.845073690449393
174,2919.564290705512,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_96,dev267_scenario_96,267,1.3270746775934146,6.030645186447737,1.843516538052473
174,2918.7430669366126,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_96,status_quo_scenario_96,status_quo,1.3267013940620966,6.029608232624525,1.8424795842292605
68,2997.7249830106744,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_96,dev109_scenario_96,109,1.283822262531338,6.312081231558287,1.841926721027864
174,2900.366995834252,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_96,dev28_scenario_96,28,1.3183486344701145,6.006481185473047,1.8193525370777826
61,3067.6005015017727,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_75,dev254_scenario_75,254,1.3148737683248062,5.988004430465964,1.8070889184234789
61,3061.5582040812146,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_44,dev254_scenario_44,254,1.3122838422979917,5.980892542800501,1.7999770307580159
175,3290.363568454998,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_75,dev267_scenario_75,267,1.495619803843181,4.945499839982202,1.7737210326491395
175,3289.4195563899284,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_75,status_quo_scenario_75,status_quo,1.4951907074499675,4.9444822175683605,1.772703410235298
175,3283.8353230637285,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_44,dev267_scenario_44,267,1.492652419574422,4.938468520205185,1.7666897128721226
175,3282.8991969095787,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_44,status_quo_scenario_44,status_quo,1.492226907686172,4.937461399839957,1.7656825925068942
175,3268.7626546963024,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_75,dev28_scenario_75,28,1.4858012066801374,4.922287674848521,1.7505088675154585
174,2844.679314265626,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_100,dev267_scenario_100,267,1.293036051938921,5.937287952508268,1.7501593041130041
174,2843.910254826755,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_100,status_quo_scenario_100,status_quo,1.2926864794667068,5.936341768814986,1.7492131204197223
68,2920.7970561405327,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_100,dev109_scenario_100,109,1.2508766835719627,6.218758794507297,1.7486042839768734
68,2919.564290705512,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_96,dev267_scenario_96,267,1.2503487326361937,6.217283057594373,1.7471285470639497
68,2918.7430669366126,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_96,status_quo_scenario_96,status_quo,1.249997030807971,6.216300320749259,1.7461458102188354
175,3262.2960756391453,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_44,dev28_scenario_44,28,1.482861852563248,4.915368477453686,1.743589670120624
174,2826.066579530094,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_100,dev28_scenario_100,28,1.2845757179682245,5.914460296126842,1.727331647731578
61,2997.7249830106744,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_96,dev109_scenario_96,109,1.2849228388386946,5.906616299098377,1.7257007870558914
174,2824.47946413674,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_89,dev109_scenario_89,109,1.2838543018803363,5.912520706406588,1.725392058011324
68,2900.366995834252,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_96,dev28_scenario_96,28,1.2421271930767674,6.194382467855829,1.7242279573254056
98,3796.543843997543,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_64,dev254_scenario_64,254,2.4717082317692336,2.8189546095313296,1.7035685732051287
63,3789.1784435533095,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_64,dev254_scenario_64,254,1.624165642328894,4.279572538412635,1.7007066376662587
68,2844.679314265626,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_100,dev267_scenario_100,267,1.218278078914615,6.128806992897453,1.65865248236703
68,2843.910254826755,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_100,status_quo_scenario_100,status_quo,1.217948717270559,6.127910280279379,1.657755769748956
174,2755.736226271672,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_70,dev109_scenario_70,109,1.2526073755780327,5.829556278738709,1.6424276303434446
61,2920.7970561405327,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_100,dev109_scenario_100,109,1.2519490167769107,5.819182525957283,1.6382670139147972
68,2826.066579530094,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_100,dev28_scenario_100,28,1.2103068863083914,6.107172877171706,1.637018366641283
61,2919.564290705512,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_96,dev267_scenario_96,267,1.251420613247112,5.817799908330292,1.6368843962878064
174,2750.852906741777,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_89,dev267_scenario_89,267,1.2503876848826259,5.823740488054692,1.6366118396594276
61,2918.7430669366126,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_96,status_quo_scenario_96,status_quo,1.2510686099171078,5.816879182371044,1.6359636703285583
174,2750.104410189,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_89,status_quo_scenario_89,status_quo,1.2500474591768183,5.822849977581711,1.6357213291864472
68,2824.47946413674,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_89,dev109_scenario_89,109,1.2096271795018159,6.105334698614637,1.635180188084214
61,2900.366995834252,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_96,dev28_scenario_96,28,1.2431920256469147,5.796344350253693,1.6154288382112076
174,2732.8092528991406,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_89,dev28_scenario_89,28,1.242186024045064,5.802340864718704,1.6152122163234397
174,2721.8296417764705,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_96,dev254_scenario_96,254,1.2371952917165774,5.789388057103199,1.6022594087079352
176,3378.4254153141064,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_75,dev109_scenario_75,109,1.5356479160518666,4.234512659266956,1.5705492811421191
176,3371.714022874459,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_44,dev109_scenario_44,109,1.532597283124754,4.228278925134147,1.5643155470093095
174,2683.942220696432,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_70,dev267_scenario_70,267,1.2199737366801964,5.745092138766934,1.5579634903716695
174,2683.251073955847,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_70,status_quo_scenario_70,status_quo,1.2196595790708396,5.744289854173717,1.5571612057784527
68,2755.736226271672,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_70,dev109_scenario_70,109,1.180186820673093,6.026708053842303,1.55655354331188
61,2844.679314265626,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_100,dev267_scenario_100,267,1.2193224664661921,5.734906700506106,1.5539911884636206
61,2843.910254826755,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_100,status_quo_scenario_100,status_quo,1.2189928224718196,5.734066570628459,1.5531510585859731
68,2750.852906741777,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_89,dev267_scenario_89,267,1.1780954632727096,6.021196340918627,1.551041830388204
68,2750.104410189,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_89,status_quo_scenario_89,status_quo,1.1777749080038544,6.020352390654723,1.5501978801242995
175,3067.6005015017727,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_75,dev254_scenario_75,254,1.3943638643189875,4.713462008632011,1.541683201298949
174,2666.45539668948,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_70,dev28_scenario_70,28,1.2120251803134001,5.724856917907295,1.537728269512031
175,3061.5582040812146,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_44,dev254_scenario_44,254,1.3916173654914612,4.707394638270992,1.53561583093793
61,2826.066579530094,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_100,dev28_scenario_100,28,1.2113444404329592,5.714637701686031,1.5337221896435453
61,2824.47946413674,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_89,dev109_scenario_89,109,1.2106641509373082,5.71291551255306,1.5320000005105747
68,2732.8092528991406,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_89,dev28_scenario_89,28,1.1703679883936362,6.0009155937406184,1.5307610832101952
174,2652.232059852136,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_100,dev254_scenario_100,254,1.2055600272055162,5.708495651458128,1.5213670030628643
68,2721.8296417764705,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_96,dev254_scenario_96,254,1.1656657994760045,5.988640021765777,1.5184855112353537
176,3290.363568454998,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_75,dev267_scenario_75,267,1.495619803843181,4.153704044486159,1.489740666361322
176,3289.4195563899284,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_75,status_quo_scenario_75,status_quo,1.4951907074499675,4.152849347797675,1.4888859696728378
176,3283.8353230637285,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_44,dev267_scenario_44,267,1.492652419574422,4.147798469247888,1.4838350911230513
176,3282.8991969095787,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_44,status_quo_scenario_44,status_quo,1.492226907686172,4.146952593184864,1.4829892150600266
68,2683.942220696432,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_70,dev267_scenario_70,267,1.1494399232104633,5.946660109003258,1.4765055984728344
68,2683.251073955847,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_70,status_quo_scenario_70,status_quo,1.1491439288890137,5.9458997717419715,1.4757452612115483
32,3378.4254153141064,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_75,dev109_scenario_75,109,1.4129759160661257,4.43023238601937,1.475020717879263
175,2997.7249830106744,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_96,dev109_scenario_96,109,1.362602265004852,4.644027287608994,1.4722484802759315
176,3268.7626546963024,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_75,dev28_scenario_75,28,1.4858012066801374,4.134208246828344,1.4702448687035066
32,3371.714022874459,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_44,dev109_scenario_44,109,1.4101689765263317,4.424377818381124,1.469166150241017
176,3262.2960756391453,2200.0,100.0,4439.9389635413945,2.663963378124837,scenario_44,dev28_scenario_44,28,1.482861852563248,4.128396842696618,1.4644334645717807
61,2755.736226271672,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_70,dev109_scenario_70,109,1.1811985539098466,5.639250224342538,1.4583347123000525
68,2666.45539668948,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_70,dev28_scenario_70,28,1.1419509193530963,5.927482883689421,1.4573283731589974
61,2750.852906741777,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_89,dev267_scenario_89,267,1.1791054036612847,5.634086301575238,1.4531707895327521
61,2750.104410189,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_89,status_quo_scenario_89,status_quo,1.1787845735915132,5.63329560473696,1.452380092694474
68,2652.232059852136,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_100,dev254_scenario_100,254,1.1358595545405292,5.911977063649609,1.4418225531191862
61,2732.8092528991406,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_89,dev28_scenario_89,28,1.1713713042859581,5.615085273484587,1.4341697614421012
61,2721.8296417764705,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_96,dev254_scenario_96,254,1.1666650843448223,5.603584292486425,1.4226687804439395
174,2564.6545583454463,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_89,dev254_scenario_89,254,1.1657520719752028,5.6096824658034885,1.4225538174082244
32,3290.363568454998,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_75,dev267_scenario_75,267,1.376145365309493,4.354338950253942,1.399127282113834
32,3289.4195563899284,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_75,status_quo_scenario_75,status_quo,1.3757505463780546,4.353536240438876,1.3983245722987685
175,2920.7970561405327,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_100,dev109_scenario_100,109,1.327635025518424,4.569434843427882,1.39765603609482
175,2919.564290705512,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_96,dev267_scenario_96,267,1.3270746775934146,4.568255289755886,1.3964764824228233
175,2918.7430669366126,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_96,status_quo_scenario_96,status_quo,1.3267013940620966,4.567469790088492,1.39569098275543
32,3283.8353230637285,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_44,dev267_scenario_44,267,1.3734150242842862,4.348792581265692,1.3935809131255845
32,3282.8991969095787,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_44,status_quo_scenario_44,status_quo,1.3730235035171805,4.3479981555620855,1.392786487421978
61,2683.942220696432,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_70,dev267_scenario_70,267,1.1504252981982135,5.564253320375663,1.3833378083331773
61,2683.251073955847,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_70,status_quo_scenario_70,status_quo,1.1501290501310961,5.563540960543293,1.3826254485008072
32,3268.7626546963024,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_75,dev28_scenario_75,28,1.3671111061046852,4.336028983287514,1.3808173151474068
175,2900.366995834252,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_96,dev28_scenario_96,28,1.3183486344701145,4.549950892488018,1.3781720851549553
32,3262.2960756391453,2391.0,86.0,4235.803391000821,2.9552116681401075,scenario_44,dev28_scenario_44,28,1.3644065561016918,4.330571057454056,1.3753593893139482
61,2666.45539668948,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_70,dev28_scenario_70,28,1.1429298742775311,5.546286181705145,1.36537066966266
98,3385.974400064089,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_75,dev109_scenario_75,109,2.204410416708391,2.4704198132726205,1.3550337769464196
174,2502.5353641210945,2200.0,100.0,6978.5477473254405,4.187128648395264,scenario_70,dev254_scenario_70,254,1.1375160746004975,5.541604911120436,1.3544762627251723
63,3378.4254153141064,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_75,dev109_scenario_75,109,1.4481034784886868,3.9308387246131598,1.3519728238667832
61,2652.232059852136,2333.0,120.0,8361.831024084971,4.1809155120424855,scenario_100,dev254_scenario_100,254,1.1368332875491367,5.531758781922532,1.3508432698800465
98,3379.259698928352,1536.0,108.0,2007.6948653871616,1.115386036326201,scenario_44,dev109_scenario_44,109,2.2000388664898125,2.4650508269561504,1.3496647906299495
68,2564.6545583454463,2335.0,119.0,8865.80644588534,4.470154510530423,scenario_89,dev254_scenario_89,254,1.0983531299123968,5.818330310870308,1.3481758003398845
63,3371.714022874459,2333.0,119.0,5114.7507031469795,2.5788659007463766,scenario_44,dev109_scenario_44,109,1.445226756482837,3.925472551618804,1.3466066508724275
175,2844.679314265626,2200.0,100.0,5286.2980122217705,3.1717788073330624,scenario_100,dev267_scenario_100,267,1.293036051938921,4.497536541662505,1.3257577343294429
