development,scenario,delta_vkm_peak_hour,delta_vkm_peak_hour_new_link,delta_vkm_peak_hour_existing_network,delta_vkm_peak_hour_noise_relevant,road_accident_cost_annual,road_airpollution_cost_annual,road_co2_cost_annual,road_noise_cost_annual,road_land_consumption_cost,pop_50m_sum,empl_50m_sum,mean_surface_share,mean_settlement_buffer_share,mean_noise_relevant_share,delta_vkm_annualized,delta_vkm_annualized_noise_relevant
858,scenario_64,7053.3976569877395,8105.093655416308,-1051.695998428568,966.7894537271708,372110.8101414595,82083.91523319483,92796.26292474497,9003.22678783428,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,4408373.535617338,604243.4085794818
858,scenario_70,4637.5778320315885,5337.6259755876035,-700.048143556015,634.1062157564622,244661.21550111647,53969.812020267615,61013.13335266558,5905.114134232055,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,2898486.1450197427,396316.3848477889
858,scenario_75,5699.014907884023,6554.256748290182,-855.2418404061589,780.1771964418489,300658.65523405647,66322.28599050031,74977.66488184918,7265.400141864717,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,3561884.3174275146,487610.74777615553
858,scenario_78,7730.891420651323,8881.373082821812,-1150.4816621704897,1060.0463702873385,407852.84051073634,89968.24890782977,101709.54025294396,9871.68182330084,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,4831807.137907077,662528.9814295865
858,scenario_89,4761.827171870576,5480.034909850833,-718.2077379802569,651.2377405394355,251216.14473599708,55415.763712643835,62647.788729922264,6064.651458773495,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,2976141.9824191104,407023.5878371472
858,scenario_96,5057.971216096032,5819.409008589375,-761.4377924933427,692.0036273910231,266839.5939691663,58862.14002731758,66543.93381176342,6444.283780078902,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,3161232.01006002,432502.26711938943
863,scenario_100,4120.7593174655,5247.811911332546,-1127.0525938670455,967.3549527430656,217395.80874203928,47955.33655700475,54213.739770405475,9008.492997419798,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,2575474.573415938,604596.8454644161
863,scenario_19,6221.357513621506,7913.443916696125,-1692.086403074619,1461.3620178910962,328215.49232799455,72401.0480647703,81849.73478858294,13608.933791610834,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,3888348.446013442,913351.2611819352
863,scenario_26,2815.2617496783273,3586.633127757617,-771.3713780792896,660.6226867619807,148522.65268146727,32762.60861188154,37038.287394205494,6152.048770470946,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,1759538.5935489545,412889.17922623793
863,scenario_44,4758.645373153444,6059.524868651953,-1300.8794954985092,1117.2868948631462,251048.28496742633,55378.7355300732,62605.92819055,10404.734208413049,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,2974153.3582209023,698304.3092894664
863,scenario_64,5895.756199253005,7507.188941998464,-1611.432742745459,1384.6006819535853,311037.98798684136,68611.86276880685,77566.04249642233,12894.09385069276,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,3684847.624533129,865375.4262209908
863,scenario_70,3886.335969459756,4947.665947933679,-1061.3299784739224,912.3098990354572,205028.51198881125,45227.23484458791,51129.60759820491,8495.885934767693,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,2428959.9809123473,570193.6868971607
863,scenario_75,4768.437616653799,6072.70874721718,-1304.2711305633811,1119.570095482326,251564.8870135919,55492.69276380858,62734.75739410153,10425.996514179158,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,2980273.510408624,699731.3096764537
863,scenario_78,6464.027396991525,8226.802592849837,-1762.775195858312,1518.309039689579,341017.84536253416,75225.11883248888,85042.36044166975,14139.252932109208,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,4040017.123119703,948943.149805987
863,scenario_89,3985.640421972682,5077.740630943913,-1092.1002089712308,935.557281498734,210267.4425116963,46382.89041070709,52436.081801578104,8712.377183956962,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,2491025.263732926,584723.3009367087
863,scenario_96,4231.256026851566,5391.397382482483,-1160.1413556309171,993.252542980612,223225.20076658792,49241.242012485105,55667.46210326591,9249.664306506951,190810.5478708087,7695.419421830861,6042.064897084216,0.8068322632365287,0.3295608884678465,0.2616612827843703,2644535.016782229,620782.8393628825
866,scenario_100,1652.5249749940328,1256.4781153254307,396.04685966860205,367.2127122737572,87181.02071202894,19231.259396493057,21741.031702265245,3419.6683830493644,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1032828.1093712704,229507.94517109828
866,scenario_19,2499.9061269356366,1892.317583061042,607.5885438745947,556.4724538426641,131885.6726091482,29092.657552213474,32889.38998249697,5182.149726409809,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1562441.329334773,347795.2836516651
866,scenario_26,1127.098897505303,861.7552154922267,265.34368201307626,249.92829378618023,59461.511211514146,13116.613419717964,14828.394870304142,2327.4572358838036,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,704436.8109408144,156205.18361636266
866,scenario_44,1908.5044069386493,1448.5571407257291,459.9472662129201,424.3844450770081,100685.5356185571,22210.22003574853,25108.7611037866,3952.0801447796384,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1192815.2543366558,265240.27817313006
866,scenario_64,2362.353105614382,1787.8450603471476,574.5080452672346,525.8550338627506,124628.89102806874,27491.884266587374,31079.708045739215,4897.025002846865,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1476470.6910089888,328659.3961642191
866,scenario_70,1560.1222626707531,1187.489432516148,372.6328301546049,346.5500148982653,82306.20012002392,18155.92283183089,20525.358518262095,3227.247013740096,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,975076.4141692208,216593.75931141584
866,scenario_75,1911.8489396573475,1450.9463343305526,460.9026053267951,425.14165852052105,100861.98062279796,22249.142035262383,25152.76261236698,3959.131694972352,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1194905.5872858425,265713.53657532565
866,scenario_78,2592.4555641274637,1960.6525877084337,631.8029764190301,577.2438433566705,136768.23385499947,30169.701627533355,34106.99351555194,5375.583291258993,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1620284.727579665,360777.402097919
866,scenario_89,1596.384531348471,1214.0174996682308,382.3670316802402,354.7048281112185,84219.26143195278,18577.924983567835,21002.433990553323,3303.188711785722,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,997740.3320927944,221690.51756951155
866,scenario_96,1694.0921943865694,1287.077985576761,407.0142088098085,376.54689405126993,89373.95133010646,19714.997912173705,22287.900432398303,3506.5929508524505,108667.46264971496,7383.700446652683,5927.313814234744,0.8069739402204477,0.3290951095109896,0.2612357590905261,1058807.621491606,235341.8087820437
873,scenario_100,9875.901544228154,5717.21910574218,4158.682438485974,2083.120042993469,521015.53084268654,114930.80422095516,129929.82969125164,19399.055400376677,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,6172438.4651425965,1301950.026870918
873,scenario_19,14907.210733348027,8620.259945878977,6286.950787469051,3146.0559075729316,786448.5362511919,173482.66490933768,196122.99121060997,29297.64563927293,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,9317006.708342517,1966284.942233082
873,scenario_26,6743.978515029238,3908.233998962005,2835.744516067234,1421.803287454552,355787.0165335112,78483.04996865278,88725.46733835342,13240.543114420516,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,4214986.571893274,888627.054659095
873,scenario_44,11405.45917134238,6600.732127547595,4804.727043794784,2406.1310301906487,601709.2554081314,132731.03110649693,150053.07222297316,22407.095218650426,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,7128411.982088988,1503831.8938691556
873,scenario_64,14130.011753829876,8175.7210466789,5954.290707150975,2981.354023292349,745446.4325879874,164438.0117851952,185897.9671363243,27763.859341910007,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,8831257.346143672,1863346.2645577183
873,scenario_70,9313.184851599204,5391.055564034417,3922.129287564787,1964.441444473134,491328.70832718053,108382.18871048576,122526.58820385204,18293.86095165606,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,5820740.532249503,1227775.9027957087
873,scenario_75,11429.360498919712,6614.858640311029,4814.501858608682,2411.1384328612476,602970.199821133,133009.18280617814,150367.52406391245,22453.726656020368,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,7143350.31182482,1506961.5205382798
873,scenario_78,15490.222574674795,8959.8226823103,6530.399892364496,3268.82479450876,817206.0547051872,180267.46521277796,203793.2407480653,30440.930898862825,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,9681389.109171746,2043015.496567975
873,scenario_89,9552.233462029824,5531.3060543045485,4020.927407725275,2014.6389444671704,503940.0165812109,111164.11691437208,125671.57148482988,18761.325170350523,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,5970145.91376864,1259149.3402919816
873,scenario_96,10141.78585848175,5872.565044875281,4269.220813606468,2139.0396702161006,535042.5901965278,118025.03292808136,133427.8702006505,19919.80692888744,232728.78966043197,7350.5384121061,5634.677059167454,0.805884095078406,0.3290813593250775,0.261004849144374,6338616.161551094,1336899.793885063
878,scenario_100,3438.339774531251,3036.3800423998705,401.95973213138024,975.8885644445146,181393.9127301143,40013.67912610743,45235.65765867677,9087.96225638954,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,2148962.359082032,609930.3527778216
878,scenario_19,5193.098072086042,4572.257027595811,620.8410444902302,1474.0440317344835,273968.3801654892,60434.67881390131,68321.69651088197,13727.03504552738,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,3245686.295053776,921277.5198340524
878,scenario_26,2351.3601945126647,2083.3812992990006,267.97889521366386,667.3426329666464,124048.94626175874,27363.95426364113,30935.08255905724,6214.628269501894,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,1469600.1215704156,417089.1456041541
878,scenario_44,3967.661050318496,3499.867758124002,467.793292194494,1126.1384261163175,209318.91828586516,46173.6554730815,52199.54069325271,10487.164093208208,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,2479788.15644906,703836.5163226984
878,scenario_64,4903.708345109396,4317.567628631079,586.140716478317,1391.8393193093773,258701.2633816776,57066.9058662106,64514.41291534549,12961.503661068577,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,3064817.7156933723,869899.5745683608
878,scenario_70,3248.5099513506243,2870.5480279066196,377.96192344400487,922.0217326210918,171379.2031209414,37804.53455884289,42738.20904745665,8586.327385033917,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,2030318.7195941403,576263.5828881824
878,scenario_75,3974.129749045955,3505.4076719691493,468.72207707680593,1127.9719027871952,209660.18257310567,46248.9349545223,52284.644510885846,10504.238344705756,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,2483831.093153722,704982.439241997
878,scenario_78,5380.935710547955,4735.378614750811,645.5570957971438,1527.3314452817858,283877.9895795955,62620.63933150182,70792.93544189652,14223.274084186629,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,3363084.8190924716,954582.153301116
878,scenario_89,3320.9779126171406,2933.2243501403987,387.7535624767419,942.5623201799316,175202.341002508,38647.88045808198,43691.615662869255,8777.611606675613,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,2075611.195385713,589101.4501124573
878,scenario_96,3522.2231024238354,3109.164194679016,413.0589077448196,999.6777745619474,185819.28254724748,40989.871354457384,46339.24769126359,9309.499275608134,325618.81283731526,7533.645083833591,5649.651285764024,0.8069739402204477,0.3294698063121671,0.2616104558917037,2201389.439014897,624798.6091012171
887,scenario_100,3033.533679066528,852.9285164773828,2180.605162589145,624.7433714742309,160037.8611562535,35302.748190136714,39909.927465219,5817.922646853775,47399.90989561552,7216.776115081892,5067.1818999184425,0.8069739402204477,0.3279556110389562,0.2600962606184927,1895958.54941658,390464.60717139434
887,scenario_19,4587.028770879995,1285.7082529141496,3301.3205179658457,946.0409727535146,241994.43659373777,53381.547321115955,60348.097266889934,8810.006558767103,47399.90989561552,7216.776115081892,5067.1818999184425,0.8069739402204477,0.3279556110389562,0.2600962606184927,2866892.981799997,591275.6079709466
