development,scenario,tts_minutes,component
895,scenario_78,323.43431904486715,destination_access
935,scenario_78,176.74059543925978,destination_access
938,scenario_78,1143.8690556567235,destination_access
940,scenario_78,238.48687250145667,destination_access
945,scenario_78,717.4294814956374,destination_access
952,scenario_78,-490.5323068085636,destination_access
958,scenario_78,93.3635994121214,destination_access
964,scenario_78,115.8765353537674,destination_access
970,scenario_78,-234.60907377698095,destination_access
971,scenario_78,345.04803543144953,destination_access
987,scenario_78,-1.6300473362207413e-06,destination_access
0,scenario_89,123.65618444785288,destination_access
2,scenario_89,493.0725997183945,destination_access
12,scenario_89,-197.9738962500087,destination_access
15,scenario_89,85.54738951301988,destination_access
17,scenario_89,-224.5035408979602,destination_access
25,scenario_89,-179.2454217150007,destination_access
27,scenario_89,-242.4298436985955,destination_access
28,scenario_89,208.6475041306512,destination_access
57,scenario_89,1083.4634702906878,destination_access
62,scenario_89,49.394953047070885,destination_access
63,scenario_89,65.2066685468817,destination_access
73,scenario_89,87.51739545666351,destination_access
90,scenario_89,173.26985150561086,destination_access
94,scenario_89,-25.319746082896017,destination_access
103,scenario_89,167.15289158949963,destination_access
104,scenario_89,80.72099725837325,destination_access
109,scenario_89,13.590895672045008,destination_access
114,scenario_89,463.64021070095623,destination_access
126,scenario_89,-169.9978042999428,destination_access
140,scenario_89,71.0743177131153,destination_access
143,scenario_89,-6.263360918313992,destination_access
144,scenario_89,-333.8176743178192,destination_access
150,scenario_89,183.4521411358328,destination_access
176,scenario_89,-151.83360282433932,destination_access
177,scenario_89,-33.909365436909866,destination_access
195,scenario_89,248.11168056358292,destination_access
197,scenario_89,196.11053074125084,destination_access
201,scenario_89,45.07062168154516,destination_access
202,scenario_89,113.86789371121267,destination_access
206,scenario_89,134.3427800001882,destination_access
209,scenario_89,-90.41049777825538,destination_access
227,scenario_89,146.64287355693523,destination_access
233,scenario_89,-22.835319157718914,destination_access
240,scenario_89,109.06749566916552,destination_access
243,scenario_89,393.49640740698305,destination_access
245,scenario_89,-415.8162694556668,destination_access
249,scenario_89,-23.463468649100832,destination_access
250,scenario_89,1014.1540829822444,destination_access
255,scenario_89,191.8973047918771,destination_access
261,scenario_89,111.20018206317764,destination_access
267,scenario_89,156.35700025096958,destination_access
270,scenario_89,53.956901233279496,destination_access
273,scenario_89,323.3213895191511,destination_access
277,scenario_89,489.2808818163248,destination_access
284,scenario_89,329.4500128346772,destination_access
285,scenario_89,-1.6118113105403609,destination_access
289,scenario_89,14.069489532223088,destination_access
308,scenario_89,-106.91718718669654,destination_access
331,scenario_89,-12.149797508711345,destination_access
334,scenario_89,440.38316999260496,destination_access
348,scenario_89,-53.7950748916046,destination_access
351,scenario_89,-815.0928158407805,destination_access
356,scenario_89,-468.8315455423799,destination_access
358,scenario_89,472.2710088077947,destination_access
390,scenario_89,42.53441983932862,destination_access
392,scenario_89,55.314631956702215,destination_access
394,scenario_89,664.3728523882673,destination_access
423,scenario_89,296.4920605119187,destination_access
459,scenario_89,-85.45428269257536,destination_access
464,scenario_89,4.814276748587872,destination_access
469,scenario_89,504.6533317469657,destination_access
486,scenario_89,93.04596351350484,destination_access
493,scenario_89,-30.330318575099227,destination_access
499,scenario_89,-416.50278012979834,destination_access
517,scenario_89,198.4041242267558,destination_access
521,scenario_89,-57.43907443185162,destination_access
531,scenario_89,263.7950704984614,destination_access
533,scenario_89,105.52119406075872,destination_access
538,scenario_89,91.7626226467546,destination_access
540,scenario_89,153.40803612091258,destination_access
546,scenario_89,9.600931705499534,destination_access
550,scenario_89,189.1355528083695,destination_access
552,scenario_89,54.507088528131135,destination_access
556,scenario_89,310.2141229808549,destination_access
558,scenario_89,-164.22581884214742,destination_access
564,scenario_89,183.32986165335024,destination_access
565,scenario_89,-344.21605470795475,destination_access
569,scenario_89,216.408924300551,destination_access
594,scenario_89,-221.33394621225307,destination_access
602,scenario_89,-407.39880567657747,destination_access
612,scenario_89,17.894096883443126,destination_access
614,scenario_89,64.97374367924931,destination_access
625,scenario_89,43.76819502818762,destination_access
627,scenario_89,783.6491142844534,destination_access
628,scenario_89,278.0887495451825,destination_access
629,scenario_89,-173.0358491421357,destination_access
648,scenario_89,-377.8093558703404,destination_access
662,scenario_89,51.68902371054719,destination_access
669,scenario_89,23.03917115209333,destination_access
670,scenario_89,946.0142884437556,destination_access
673,scenario_89,20.587896523895324,destination_access
678,scenario_89,-502.18192313908,destination_access
680,scenario_89,-167.23579805473855,destination_access
682,scenario_89,-164.22581884214742,destination_access
689,scenario_89,-246.26026914917747,destination_access
694,scenario_89,201.2318583154483,destination_access
726,scenario_89,235.14235126086712,destination_access
736,scenario_89,0.0,destination_access
750,scenario_89,-109.05752383469736,destination_access
755,scenario_89,1077.5839921223196,destination_access
759,scenario_89,63.19647997528591,destination_access
761,scenario_89,-12.827290487195569,destination_access
764,scenario_89,-91.1972085885609,destination_access
767,scenario_89,46.81750023308268,destination_access
770,scenario_89,122.35772685569827,destination_access
775,scenario_89,-70.43179512272764,destination_access
776,scenario_89,267.5353352556158,destination_access
780,scenario_89,124.28803846465598,destination_access
789,scenario_89,195.5621286125097,destination_access
791,scenario_89,143.82804503042644,destination_access
809,scenario_89,152.66929905909635,destination_access
810,scenario_89,-317.7079427432218,destination_access
811,scenario_89,-92.59934182229335,destination_access
813,scenario_89,582.3064670565218,destination_access
822,scenario_89,71.46580425039429,destination_access
831,scenario_89,294.4413540729147,destination_access
837,scenario_89,181.28890809065345,destination_access
858,scenario_89,-466.7311519458126,destination_access
863,scenario_89,-82.44127772307183,destination_access
866,scenario_89,233.09270478953113,destination_access
873,scenario_89,96.24330962353996,destination_access
878,scenario_89,153.96270529010872,destination_access
887,scenario_89,-95.1181104443931,destination_access
895,scenario_89,200.87762761156773,destination_access
935,scenario_89,110.1937295605676,destination_access
938,scenario_89,706.6273320140244,destination_access
940,scenario_89,148.4861740628112,destination_access
945,scenario_89,443.32674380720346,destination_access
952,scenario_89,-302.2070537280997,destination_access
958,scenario_89,58.01660485356115,destination_access
964,scenario_89,71.73701671640447,destination_access
970,scenario_89,-144.4524824440305,destination_access
971,scenario_89,212.8227825607355,destination_access
987,scenario_89,-8.230417734012008e-07,destination_access
0,scenario_96,131.09917929945732,destination_access
2,scenario_96,522.7664243893887,destination_access
12,scenario_96,-210.59789249827372,destination_access
15,scenario_96,90.68500746501375,destination_access
17,scenario_96,-238.75379744693785,destination_access
25,scenario_96,-190.5857146030612,destination_access
27,scenario_96,-257.5834382626854,destination_access
28,scenario_96,221.2266780290047,destination_access
57,scenario_96,1150.473220245658,destination_access
62,scenario_96,52.3684141585145,destination_access
63,scenario_96,68.93959477976023,destination_access
73,scenario_96,92.791163816677,destination_access
90,scenario_96,183.80128974559557,destination_access
94,scenario_96,-26.921357865765454,destination_access
103,scenario_96,177.05399932884757,destination_access
104,scenario_96,85.64363443003094,destination_access
109,scenario_96,14.188012056765729,destination_access
114,scenario_96,492.1237709968409,destination_access
126,scenario_96,-180.7540301786321,destination_access
140,scenario_96,75.35784059609796,destination_access
143,scenario_96,-6.642948164291738,destination_access
144,scenario_96,-354.71567780250916,destination_access
150,scenario_96,194.2259734963227,destination_access
176,scenario_96,-161.27989661133324,destination_access
177,scenario_96,-36.140162581763434,destination_access
195,scenario_96,262.8431205472589,destination_access
197,scenario_96,207.84847348715263,destination_access
201,scenario_96,47.55198834966359,destination_access
202,scenario_96,120.37787472901618,destination_access
206,scenario_96,142.5386481340538,destination_access
209,scenario_96,-96.23635733577976,destination_access
227,scenario_96,155.78065278625218,destination_access
233,scenario_96,-24.138596893091744,destination_access
240,scenario_96,115.87012795305054,destination_access
243,scenario_96,417.4821858221767,destination_access
245,scenario_96,-441.5115133579602,destination_access
249,scenario_96,-25.18246457838177,destination_access
250,scenario_96,1076.5735180207555,destination_access
255,scenario_96,203.00288723413175,destination_access
261,scenario_96,117.4535630976534,destination_access
267,scenario_96,165.7762883662108,destination_access
