mode,development,scenario,tts_annual_chf,cost_annual_chf_negative,cost_annual_chf_magnitude,bcr
Rail,101006,scenario_39,4851685.072497928,-6674488.428017348,6674488.428017348,0.7268999152252807
Rail,101006,scenario_4,3727840.575763219,-6674488.428017348,6674488.428017348,0.5585207939105786
Rail,101006,scenario_40,5748210.550410282,-6674488.428017348,6674488.428017348,0.8612211426243769
Rail,101006,scenario_41,5908271.705655169,-6674488.428017348,6674488.428017348,0.8852021798186287
Rail,101006,scenario_42,6624499.507561708,-6674488.428017348,6674488.428017348,0.9925104491535557
Rail,101006,scenario_43,4999157.186439889,-6674488.428017348,6674488.428017348,0.7489948091684511
Rail,101006,scenario_44,5718172.226063979,-6674488.428017348,6674488.428017348,0.8567206742109159
Rail,101006,scenario_45,4838314.565167625,-6674488.428017348,6674488.428017348,0.7248966894388403
Rail,101006,scenario_46,5349149.955713527,-6674488.428017348,6674488.428017348,0.8014322016440275
Rail,101006,scenario_47,3672886.452662444,-6674488.428017348,6674488.428017348,0.5502873354675173
Rail,101006,scenario_48,4007340.367168047,-6674488.428017348,6674488.428017348,0.6003966312004566
Rail,101006,scenario_49,5067432.0658863345,-6674488.428017348,6674488.428017348,0.7592240394956549
Rail,101006,scenario_5,5438110.512468611,-6674488.428017348,6674488.428017348,0.8147606473690445
Rail,101006,scenario_50,4997226.356684465,-6674488.428017348,6674488.428017348,0.7487055241129376
Rail,101006,scenario_51,5147516.24193563,-6674488.428017348,6674488.428017348,0.7712225884350954
Rail,101006,scenario_52,7050322.696568423,-6674488.428017348,6674488.428017348,1.0563090748608455
Rail,101006,scenario_53,6441139.314013213,-6674488.428017348,6674488.428017348,0.9650386517977002
Rail,101006,scenario_54,7444772.799877132,-6674488.428017348,6674488.428017348,1.1154072525807939
Rail,101006,scenario_55,4999514.66920333,-6674488.428017348,6674488.428017348,0.7490483687434353
Rail,101006,scenario_56,5835581.086371007,-6674488.428017348,6674488.428017348,0.8743113647294857
Rail,101006,scenario_57,4415409.5044311,-6674488.428017348,6674488.428017348,0.6615352700135992
Rail,101006,scenario_58,4416582.4810830625,-6674488.428017348,6674488.428017348,0.6617110103215813
Rail,101006,scenario_59,3949251.965812312,-6674488.428017348,6674488.428017348,0.5916935819732082
Rail,101006,scenario_6,4688773.058071016,-6674488.428017348,6674488.428017348,0.7024917502874168
Rail,101006,scenario_60,4744332.717702063,-6674488.428017348,6674488.428017348,0.7108159327667549
Rail,101006,scenario_61,4330954.152732398,-6674488.428017348,6674488.428017348,0.6488818131068219
Rail,101006,scenario_62,4769733.668851389,-6674488.428017348,6674488.428017348,0.7146216103738507
Rail,101006,scenario_63,6583875.818473521,-6674488.428017348,6674488.428017348,0.9864240367601111
Rail,101006,scenario_64,5949726.499938382,-6674488.428017348,6674488.428017348,0.8914131118968385
Rail,101006,scenario_65,4209448.239670721,-6674488.428017348,6674488.428017348,0.6306772848688771
Rail,101006,scenario_66,4079701.9865956022,-6674488.428017348,6674488.428017348,0.6112381541438188
Rail,101006,scenario_67,5782965.352402122,-6674488.428017348,6674488.428017348,0.8664282536062389
Rail,101006,scenario_68,3394009.9547144626,-6674488.428017348,6674488.428017348,0.5085048826315294
Rail,101006,scenario_69,3284703.463024175,-6674488.428017348,6674488.428017348,0.49212812314364796
Rail,101006,scenario_7,6314056.8778302455,-6674488.428017348,6674488.428017348,0.9459986253517008
Rail,101006,scenario_70,3693598.6162906378,-6674488.428017348,6674488.428017348,0.5533905191574088
Rail,101006,scenario_71,5142775.084402107,-6674488.428017348,6674488.428017348,0.7705122482218109
Rail,101006,scenario_72,2984606.808441136,-6674488.428017348,6674488.428017348,0.44716637696347183
Rail,101006,scenario_73,2871807.5883924863,-6674488.428017348,6674488.428017348,0.43026632218546745
Rail,101006,scenario_74,5436367.156223005,-6674488.428017348,6674488.428017348,0.8144994503852745
Rail,101006,scenario_75,4915372.4821591545,-6674488.428017348,6674488.428017348,0.7364418314856922
Rail,101006,scenario_76,4513425.637387898,-6674488.428017348,6674488.428017348,0.67622046034899
Rail,101006,scenario_77,5511142.89729749,-6674488.428017348,6674488.428017348,0.8257026672131892
Rail,101006,scenario_78,7277248.857226982,-6674488.428017348,6674488.428017348,1.090308109109822
Rail,101006,scenario_79,5545814.41811715,-6674488.428017348,6674488.428017348,0.8308973006586708
Rail,101006,scenario_8,4285308.472557471,-6674488.428017348,6674488.428017348,0.6420429848329843
Rail,101006,scenario_80,8938790.321920006,-6674488.428017348,6674488.428017348,1.339247257422434
Rail,101006,scenario_81,5182630.771773714,-6674488.428017348,6674488.428017348,0.7764835953597137
Rail,101006,scenario_82,6089533.935496735,-6674488.428017348,6674488.428017348,0.9123596514056175
Rail,101006,scenario_83,4533864.310920962,-6674488.428017348,6674488.428017348,0.6792826685996283
Rail,101006,scenario_84,4421868.831875835,-6674488.428017348,6674488.428017348,0.6625030336878339
Rail,101006,scenario_85,4490912.515617935,-6674488.428017348,6674488.428017348,0.6728474495163606
Rail,101006,scenario_86,6142880.855420387,-6674488.428017348,6674488.428017348,0.9203523118917334
Rail,101006,scenario_87,5613872.166315863,-6674488.428017348,6674488.428017348,0.8410939994667815
Rail,101006,scenario_88,4481968.912959626,-6674488.428017348,6674488.428017348,0.6715074812544085
Rail,101006,scenario_89,4801292.304201861,-6674488.428017348,6674488.428017348,0.7193498581925148
Rail,101006,scenario_9,6702459.54925672,-6674488.428017348,6674488.428017348,1.0041907513273913
Rail,101006,scenario_90,4640905.817458849,-6674488.428017348,6674488.428017348,0.6953200784614181
Rail,101006,scenario_91,6039611.871188808,-6674488.428017348,6674488.428017348,0.9048801172291298
Rail,101006,scenario_92,4719588.279400932,-6674488.428017348,6674488.428017348,0.7071086166828342
Rail,101006,scenario_93,5051643.611442579,-6674488.428017348,6674488.428017348,0.756858546677137
Rail,101006,scenario_94,8456661.07722898,-6674488.428017348,6674488.428017348,1.267012621031845
Rail,101006,scenario_95,6851219.604331942,-6674488.428017348,6674488.428017348,1.0264786100418923
Rail,101006,scenario_96,6960622.9018627405,-6674488.428017348,6674488.428017348,1.0428698733889914
Rail,101006,scenario_97,7560119.199644966,-6674488.428017348,6674488.428017348,1.1326889365647899
Rail,101006,scenario_98,6527635.623158982,-6674488.428017348,6674488.428017348,0.9779978935551187
Rail,101006,scenario_99,7685406.561798219,-6674488.428017348,6674488.428017348,1.1514600174505303
Rail,101007,scenario_1,17274795.6195456,-6768283.354137817,6768283.354137817,2.5523156634665103
Rail,101007,scenario_10,17069839.42244687,-6768283.354137817,6768283.354137817,2.5220338052205147
Rail,101007,scenario_100,10434522.876383891,-6768283.354137817,6768283.354137817,1.541679378716422
Rail,101007,scenario_11,13100686.735626306,-6768283.354137817,6768283.354137817,1.9355996269891904
Rail,101007,scenario_12,21198500.490987215,-6768283.354137817,6768283.354137817,3.1320350200804503
Rail,101007,scenario_13,13455176.002600608,-6768283.354137817,6768283.354137817,1.9879746899743391
Rail,101007,scenario_14,14786341.357692556,-6768283.354137817,6768283.354137817,2.1846516441503394
Rail,101007,scenario_15,10280765.312003342,-6768283.354137817,6768283.354137817,1.5189620135685002
Rail,101007,scenario_16,15946792.204107272,-6768283.354137817,6768283.354137817,2.356105879396751
Rail,101007,scenario_17,16132689.774422036,-6768283.354137817,6768283.354137817,2.383571864579111
Rail,101007,scenario_18,8491358.519091452,-6768283.354137817,6768283.354137817,1.2545808257126565
Rail,101007,scenario_19,12861359.021910816,-6768283.354137817,6768283.354137817,1.9002394475769062
Rail,101007,scenario_2,8498552.98711192,-6768283.354137817,6768283.354137817,1.2556437936240208
Rail,101007,scenario_20,18181632.782777667,-6768283.354137817,6768283.354137817,2.6862989965782464
Rail,101007,scenario_21,16342659.363752002,-6768283.354137817,6768283.354137817,2.414594441256785
Rail,101007,scenario_22,13396584.634656671,-6768283.354137817,6768283.354137817,1.9793179353914927
Rail,101007,scenario_23,9160729.49017003,-6768283.354137817,6768283.354137817,1.3534790154093623
Rail,101007,scenario_24,17329644.333467603,-6768283.354137817,6768283.354137817,2.560419448584855
Rail,101007,scenario_25,13593380.276015883,-6768283.354137817,6768283.354137817,2.008394088244771
Rail,101007,scenario_26,8373784.636557903,-6768283.354137817,6768283.354137817,1.237209525431372
Rail,101007,scenario_27,12014898.492327772,-6768283.354137817,6768283.354137817,1.7751766383986296
Rail,101007,scenario_28,6085227.392331135,-6768283.354137817,6768283.354137817,0.8990798809584275
Rail,101007,scenario_29,15251696.89552013,-6768283.354137817,6768283.354137817,2.2534069715322933
Rail,101007,scenario_3,14483038.56305457,-6768283.354137817,6768283.354137817,2.1398392775917556
Rail,101007,scenario_30,13896228.34199318,-6768283.354137817,6768283.354137817,2.0531392695752997
Rail,101007,scenario_31,15823443.5412135,-6768283.354137817,6768283.354137817,2.3378813671475167
Rail,101007,scenario_32,16731436.832651276,-6768283.354137817,6768283.354137817,2.4720355158331904
Rail,101007,scenario_33,12015795.15358334,-6768283.354137817,6768283.354137817,1.7753091182622305
Rail,101007,scenario_34,19481889.77988276,-6768283.354137817,6768283.354137817,2.878409304180864
Rail,101007,scenario_35,15931011.327158766,-6768283.354137817,6768283.354137817,2.3537742871564733
Rail,101007,scenario_36,13431772.074950265,-6768283.354137817,6768283.354137817,1.9845168076095243
Rail,101007,scenario_37,19433184.481156196,-6768283.354137817,6768283.354137817,2.871213196072183
Rail,101007,scenario_38,15292715.799272906,-6768283.354137817,6768283.354137817,2.259467430530024
Rail,101007,scenario_39,13597160.89413011,-6768283.354137817,6768283.354137817,2.0089526668261355
Rail,101007,scenario_4,10476312.393420745,-6768283.354137817,6768283.354137817,1.547853694248189
Rail,101007,scenario_40,15743882.620378822,-6768283.354137817,6768283.354137817,2.3261264040835017
Rail,101007,scenario_41,17162056.946888946,-6768283.354137817,6768283.354137817,2.535658755539077
Rail,101007,scenario_42,19796872.509942755,-6768283.354137817,6768283.354137817,2.924947357270416
Rail,101007,scenario_43,13953057.924005313,-6768283.354137817,6768283.354137817,2.061535723895935
Rail,101007,scenario_44,16479868.769759776,-6768283.354137817,6768283.354137817,2.434866849905854
Rail,101007,scenario_45,13840308.945669089,-6768283.354137817,6768283.354137817,2.0448772933254573
Rail,101007,scenario_46,15376238.10036021,-6768283.354137817,6768283.354137817,2.2718076794110407
Rail,101007,scenario_47,10016319.226969223,-6768283.354137817,6768283.354137817,1.4798906462516388
Rail,101007,scenario_48,11406476.146559784,-6768283.354137817,6768283.354137817,1.6852834832315922
Rail,101007,scenario_49,14327245.660701131,-6768283.354137817,6768283.354137817,2.116821195427953
Rail,101007,scenario_5,15243653.93505895,-6768283.354137817,6768283.354137817,2.252218640601044
Rail,101007,scenario_50,14403508.101724196,-6768283.354137817,6768283.354137817,2.1280888148571018
Rail,101007,scenario_51,14837150.305981604,-6768283.354137817,6768283.354137817,2.19215856217232
Rail,101007,scenario_52,20957200.703981027,-6768283.354137817,6768283.354137817,3.0963834708794744
Rail,101007,scenario_53,18503236.07757624,-6768283.354137817,6768283.354137817,2.733815224544967
Rail,101007,scenario_54,22034279.72107767,-6768283.354137817,6768283.354137817,3.255519689140515
Rail,101007,scenario_55,14183180.568556082,-6768283.354137817,6768283.354137817,2.0955358731967295
Rail,101007,scenario_56,16553380.584993389,-6768283.354137817,6768283.354137817,2.445728070009571
Rail,101007,scenario_57,12301477.321535258,-6768283.354137817,6768283.354137817,1.8175180733257421
Rail,101007,scenario_58,12709064.784434875,-6768283.354137817,6768283.354137817,1.877738285981354
Rail,101007,scenario_59,11242213.200121498,-6768283.354137817,6768283.354137817,1.6610139694060717
Rail,101007,scenario_6,13299212.451452425,-6768283.354137817,6768283.354137817,1.9649313948007063
Rail,101007,scenario_60,12824248.5295036,-6768283.354137817,6768283.354137817,1.894756448348671
Rail,101007,scenario_61,12298663.525622498,-6768283.354137817,6768283.354137817,1.8171023407440028
Rail,101007,scenario_62,13846049.414676609,-6768283.354137817,6768283.354137817,2.0457254358613355
Rail,101007,scenario_63,19062791.985040817,-6768283.354137817,6768283.354137817,2.8164884635609564
Rail,101007,scenario_64,17325034.5434539,-6768283.354137817,6768283.354137817,2.559738361553993
Rail,101007,scenario_65,11939633.059532365,-6768283.354137817,6768283.354137817,1.7640563248926364
Rail,101007,scenario_66,11664671.99424924,-6768283.354137817,6768283.354137817,1.7234313907850791
Rail,101007,scenario_67,16802841.1435209,-6768283.354137817,6768283.354137817,2.4825853564845826
Rail,101007,scenario_68,9324804.782710014,-6768283.354137817,6768283.354137817,1.3777208037558382
Rail,101007,scenario_69,8771864.925293507,-6768283.354137817,6768283.354137817,1.296025072580744
Rail,101007,scenario_7,18001760.10401186,-6768283.354137817,6768283.354137817,2.6597231767795906
Rail,101007,scenario_70,10262518.815033928,-6768283.354137817,6768283.354137817,1.516266131021228
Rail,101007,scenario_71,14417807.716035116,-6768283.354137817,6768283.354137817,2.1302015535772054
Rail,101007,scenario_72,7867777.732613449,-6768283.354137817,6768283.354137817,1.1624480419844496
Rail,101007,scenario_73,7835273.360434337,-6768283.354137817,6768283.354137817,1.157645587583772
Rail,101007,scenario_74,15609562.3177084,-6768283.354137817,6768283.354137817,2.3062808545338798
Rail,101007,scenario_75,14004025.525970489,-6768283.354137817,6768283.354137817,2.069066082673544
Rail,101007,scenario_76,12612572.539282791,-6768283.354137817,6768283.354137817,1.8634817544351248
Rail,101007,scenario_77,15936370.105831811,-6768283.354137817,6768283.354137817,2.3545660357273674
Rail,101007,scenario_78,21782052.17670082,-6768283.354137817,6768283.354137817,3.218253586174739
Rail,101007,scenario_79,16321567.924241029,-6768283.354137817,6768283.354137817,2.4114782242771753
Rail,101007,scenario_8,11874606.28023011,-6768283.354137817,6768283.354137817,1.7544487514652474
Rail,101007,scenario_80,27026529.64991949,-6768283.354137817,6768283.354137817,3.9931143889531033
Rail,101007,scenario_81,14631678.088775298,-6768283.354137817,6768283.354137817,2.1618004630125545
Rail,101007,scenario_82,17695285.499720834,-6768283.354137817,6768283.354137817,2.6144421818425716
Rail,101007,scenario_83,12815719.025430145,-6768283.354137817,6768283.354137817,1.8934962315954462
Rail,101007,scenario_84,13053954.000715043,-6768283.354137817,6768283.354137817,1.9286949611432056
Rail,101007,scenario_85,12419944.252543146,-6768283.354137817,6768283.354137817,1.8350213196896024
Rail,101007,scenario_86,17861440.907799274,-6768283.354137817,6768283.354137817,2.6389913029985084
Rail,101007,scenario_87,16203401.150588952,-6768283.354137817,6768283.354137817,2.394019325547731
Rail,101007,scenario_88,12445370.650255978,-6768283.354137817,6768283.354137817,1.8387780178628974
Rail,101007,scenario_89,13347598.649657529,-6768283.354137817,6768283.354137817,1.9720803564610545
Rail,101007,scenario_9,19399543.762661144,-6768283.354137817,6768283.354137817,2.8662428488312557
Rail,101007,scenario_90,13539192.885392766,-6768283.354137817,6768283.354137817,2.000388012289043
