development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
750,scenario_29,-318620980.5079056,-1666371521.7043738,405667555.44615126,639672688.6802733,302410297.0700435,302410297.0700435,405667555.44615126,12173907.773933453,302410297.0700435,357089010.27924156,-354894393.15370274,0.0,0.0,708077852.5161948,369262918.05317503,,,-1363829999.887151,Road,,,,,,,,,,
755,scenario_29,-988370.8544171046,-2982911094.1845465,1595495248.5975742,402705228.19100696,983722246.5415475,983722246.5415475,1595495248.5975742,50154807.1571354,983722246.5415475,1161588764.7034438,-1100891.9564242626,0.0,0.0,2579217495.139122,1211743571.8605793,,,-1615549692.0080104,Road,,,,,,,,,,
759,scenario_29,-544318363.3143615,-4585330381.3953705,2243886982.086268,398826192.1902575,1398298843.8044841,1398298843.8044841,2243886982.086268,70587947.89064258,1398298843.8044841,1651124829.5659075,-606286299.5491722,0.0,0.0,3642185825.890752,1721712777.4565501,,,-2726825269.1959796,Road,,,,,,,,,,
761,scenario_29,68765852.77737868,-516736563.5191214,194510161.53526613,258963742.84101096,132028511.92022297,132028511.92022297,194510161.53526613,5518140.039147735,132028511.92022297,155900546.73076707,76594502.82345466,0.0,0.0,326538673.4554891,161418686.7699148,,,-343787926.7874711,Road,,,,,,,,,,
764,scenario_29,-23311750.06043144,-3028549012.3197403,1237553924.4870203,974395798.3529985,793287539.4192897,793287539.4192897,1237553924.4870203,38468573.12949315,793287539.4192897,936721616.5012984,-25965676.766983442,0.0,0.0,2030841463.90631,975190189.6307915,,,-1975551664.7507734,Road,,,,,,,,,,
767,scenario_29,56625663.09218221,-385047390.65773094,150623175.04687318,186473883.63666594,104575995.066374,104575995.066374,150623175.04687318,4133322.2135491613,104575995.066374,123484348.71107933,63072212.97226346,0.0,0.0,255199170.1132472,127617670.9246285,,,-251019341.58903098,Road,,,,,,,,,,
770,scenario_29,29771676.163372125,-437742286.5058792,143492675.31249598,225813807.2492222,98207480.10753317,98207480.10753317,143492675.31249598,3928192.2408696767,98207480.10753317,115964344.51269619,33161033.301466316,0.0,0.0,241700155.42002916,119892536.75356586,,,-312545310.7013217,Road,,,,,,,,,,
775,scenario_29,-348133379.1164483,-1544328392.1104853,382970892.88338715,501858398.6236246,311365721.48702526,311365721.48702526,382970892.88338715,11305568.629466996,311365721.48702526,367663662.24272907,-387766631.44131625,0.0,0.0,694336614.3704123,378969230.8721961,,,-1268594260.937137,Road,,,,,,,,,,
776,scenario_29,-102082579.6442584,-1208903807.8229685,209077719.4171044,741178185.3410351,156565323.4205707,156565323.4205707,209077719.4171044,5961363.111202932,156565323.4205707,184873851.6048339,-113704173.20498677,0.0,0.0,365643042.8376751,190835214.71603683,,,-1045717573.2620587,Road,,,,,,,,,,
780,scenario_29,9499994.655545464,-878608279.907583,173941505.44616896,588815311.8018028,125351457.31515682,125351457.31515682,173941505.44616896,4838308.410255454,125351457.31515682,148016215.9272056,10581521.759392029,0.0,0.0,299292962.7613258,152854524.33746105,,,-731088314.3798718,Road,,,,,,,,,,
789,scenario_29,-150191859.82717305,-1467981929.340439,240556252.56542307,892335239.9016662,184898577.04617688,184898577.04617688,240556252.56542307,6720513.9142123945,184898577.04617688,218330032.14228117,-167290455.4653708,0.0,0.0,425454829.6115999,225050546.05649358,,,-1284676241.4235306,Road,,,,,,,,,,
791,scenario_29,-59872488.73135683,-975604697.2220732,218905443.42968664,531374633.72333914,165452131.3376907,165452131.3376907,218905443.42968664,6170875.458318421,165452131.3376907,195367480.54013136,-66688673.54888318,0.0,0.0,384357574.7673774,201538355.99844977,,,-799601663.2706721,Road,,,,,,,,,,
809,scenario_29,-63041382.48121469,-1065675330.3181604,219932541.20594823,616331936.0049007,166369470.62609696,166369470.62609696,219932541.20594823,6200422.972045647,166369470.62609696,196450683.66436684,-70218330.07850541,0.0,0.0,386302011.8320452,202651106.6364125,,,-889201372.7198186,Road,,,,,,,,,,
810,scenario_29,-41938561.901994035,-1450728804.455335,335471943.9859319,804186202.0270324,269132096.5403764,269132096.5403764,335471943.9859319,9812220.936355153,269132096.5403764,317793788.502251,-46713058.41888173,0.0,0.0,604604040.5263083,327606009.4386062,,,-1178505269.8845203,Road,,,,,,,,,,
811,scenario_29,-3714815.0781120057,-457309642.2536123,133189653.18864092,231392420.01151437,89012753.97534499,89012753.97534499,133189653.18864092,3626914.500413158,89012753.97534499,105107122.76415475,-4137728.2836905774,0.0,0.0,222202407.1639859,108734037.26456791,,,-344264185.55977285,Road,,,,,,,,,,
813,scenario_29,123150475.37978238,-1502834735.9451177,361895853.9050882,1000306844.7653654,263782512.65444642,263782512.65444642,361895853.9050882,10602316.825787267,263782512.65444642,311476947.9920548,137170544.0013027,0.0,0.0,625678366.5595345,322079264.81784207,,,-1185215565.5819046,Road,,,,,,,,,,
822,scenario_29,-35219159.45576775,-650101255.2317853,223972069.77134562,232662714.17949516,158247311.82517675,158247311.82517675,223972069.77134562,6429148.9856805485,158247311.82517675,186859959.81781852,-39228685.45101367,0.0,0.0,382219381.59652233,193289108.80349907,,,-465180508.4340079,Road,,,,,,,,,,
831,scenario_29,-71259366.1958157,-1241832600.0044692,175544162.2241604,868202501.2058557,126826570.37863737,126826570.37863737,175544162.2241604,4855129.073105646,126826570.37863737,149758043.73198515,-79371890.33273347,0.0,0.0,302370732.60279775,154613172.80509079,,,-1102187564.34368,Road,,,,,,,,,,
837,scenario_29,5530415.075179371,-1408986500.6836758,140808329.995619,1177913167.992639,95795417.77059698,95795417.77059698,140808329.995619,3860730.5907189557,95795417.77059698,113116157.92323995,6160025.302995305,0.0,0.0,236603747.76621598,116976888.5139589,,,-1288730031.2036026,Road,,,,,,,,,,
858,scenario_29,-31045904.876522448,-2225296584.393796,695861081.2461154,1024505777.1777866,473883821.0933717,473883821.0933717,695861081.2461154,21187915.209899362,473883821.0933717,559566609.6726305,-34580326.61093903,0.0,0.0,1169744902.339487,580754524.8825299,,,-1639840628.6712556,Road,,,,,,,,,,
863,scenario_29,-8001143.5418515,-1172757950.9891405,259828758.63152117,720458860.959576,184469187.85619193,184469187.85619193,259828758.63152117,7475445.089586097,184469187.85619193,217823005.22434255,-8912033.90716639,0.0,0.0,444297946.4877131,225298450.31392866,,,-954669345.1806711,Road,,,,,,,,,,
866,scenario_29,-25698874.356083974,-953809288.1776952,157773330.63999507,659382304.5413854,110954778.64023088,110954778.64023088,157773330.63999507,4343898.397396219,110954778.64023088,131016478.1896151,-28624563.281416997,0.0,0.0,268728109.28022593,135360376.5870113,,,-823367244.4098136,Road,,,,,,,,,,
873,scenario_29,-307491221.9624728,-2430046443.6051593,937904892.4755925,576800263.4364141,607850065.7306795,607850065.7306795,937904892.4755925,29006972.786416907,607850065.7306795,717755249.9796864,-342497566.99796057,0.0,0.0,1545754958.2062721,746762222.7661033,,,-1666060053.200478,Road,,,,,,,,,,
878,scenario_29,-69796716.72912666,-1610990870.1388884,258005630.69715536,1082705255.9821079,200483266.73049858,200483266.73049858,258005630.69715536,7222497.027987641,200483266.73049858,236732584.79608372,-77742725.50482498,0.0,0.0,458488897.4276539,243955081.82407135,,,-1404403063.3110042,Road,,,,,,,,,,
887,scenario_29,-164860612.192833,-540220808.2435287,125479383.29471019,167747101.30355325,82133711.45243233,82133711.45243233,125479383.29471019,3400224.967501886,82133711.45243233,96984282.66917364,-183629172.2718859,0.0,0.0,207613094.74714252,100384507.63667554,,,-451760781.2121147,Road,,,,,,,,,,
895,scenario_29,-195822960.81958857,-3311800321.1291304,1590635580.0951273,541745534.6279615,983596245.5864528,983596245.5864528,1590635580.0951273,49993413.21595724,983596245.5864528,1161439981.5542424,-218116430.16993618,0.0,0.0,2574231825.68158,1211433394.7701995,,,-1971295359.568097,Road,,,,,,,,,,
935,scenario_29,-48569935.4980174,-1222713560.0921154,138564866.10173878,941772488.3760023,93806270.1163569,93806270.1163569,138564866.10173878,3786429.1938985204,93806270.1163569,110767353.09075321,-54099380.890128426,0.0,0.0,232371136.21809566,114553782.28465173,,,-1110425651.5507824,Road,,,,,,,,,,
938,scenario_29,98512848.01595224,-1239084158.5485609,201434501.61455643,986212307.9197009,149950197.03025582,149950197.03025582,201434501.61455643,5599941.471907087,149950197.03025582,177062646.2375692,109728045.39968722,0.0,0.0,351384698.6448122,182662587.7094763,,,-1059146850.2294899,Road,,,,,,,,,,
940,scenario_29,-40090035.3362343,-701526566.6626867,139805361.10945883,426716967.79472196,94914202.42227158,94914202.42227158,139805361.10945883,3822115.711887694,94914202.42227158,112075610.29762946,-44654086.30493607,0.0,0.0,234719563.5317304,115897726.00951715,,,-587268780.1091752,Road,,,,,,,,,,
945,scenario_29,-370615845.7981134,-1108444007.387754,171511011.49686155,443085450.11862135,123231699.97415772,123231699.97415772,171511011.49686155,4734222.778717458,123231699.97415772,145513185.9104922,-412808615.04474664,0.0,0.0,294742711.47101927,150247408.68920967,,,-1006141473.8525777,Road,,,,,,,,,,
952,scenario_29,-145207431.60702443,-4084097984.291153,1724097680.4831092,1113309468.3577666,1101483403.843252,1101483403.843252,1724097680.4831092,53847051.470659085,1101483403.843252,1300642280.796065,-161738574.9031178,0.0,0.0,2825581084.326361,1354489332.266724,,,-2629537375.527609,Road,,,,,,,,,,
958,scenario_29,9199069.693810573,-863572518.0881636,157194165.85115075,605125343.4108251,110452078.51999837,110452078.51999837,157194165.85115075,4317475.500353376,110452078.51999837,130422885.01458012,10246337.988663988,0.0,0.0,267646244.37114912,134740360.5149335,,,-729619365.9370947,Road,,,,,,,,,,
964,scenario_29,689419.5682185333,-921704599.5701764,150458890.59717762,667505862.0372676,104429266.50394982,104429266.50394982,150458890.59717762,4128596.084114608,104429266.50394982,123311090.20221443,767906.5543680774,0.0,0.0,254888157.10112745,127439686.28632905,,,-794177641.7692286,Road,,,,,,,,,,
970,scenario_29,-105302343.86558864,-551931056.9907656,135600277.14398867,219855377.17905724,91173058.80213107,91173058.80213107,135600277.14398867,3691382.495884543,91173058.80213107,107658031.64514379,-117290491.5560429,0.0,0.0,226773335.94611973,111349414.14102833,,,-448495282.87612844,Road,,,,,,,,,,
971,scenario_29,-108671261.11354026,-1102272822.6692362,374480090.2625369,382176505.8723929,236944965.42076606,236944965.42076606,374480090.2625369,11299515.236886058,236944965.42076606,279786912.06124246,-121042943.26336908,0.0,0.0,611425055.6833029,291086427.29812855,,,-794305876.4338906,Road,,,,,,,,,,
987,scenario_29,-2459686.135902399,-532771205.7902611,162757318.6235116,252140750.27984798,115413450.7509991,115413450.7509991,162757318.6235116,4482396.841287323,115413450.7509991,136281321.4393974,-2739709.159008124,0.0,0.0,278170769.3745107,140763718.2806847,,,-395644177.71954083,Road,,,,,,,,,,
0,scenario_30,238685027.9068715,-365688634.3618766,152678141.04011753,345276872.71142757,106418648.51720302,106418648.51720302,152678141.04011753,4187558.6529210787,106418648.51720302,125660171.76809567,265858130.2425626,0.0,0.0,259096789.55732054,129847730.42101675,,,-209266472.88988173,Road,,,,,,,,,,
2,scenario_30,-289144981.84379923,-1101070479.3032026,194912878.2946077,472959994.5310824,144052624.63371336,144052624.63371336,194912878.2946077,5461135.156059317,144052624.63371336,170098735.58196166,-322062698.76301324,0.0,0.0,338965502.92832106,175559870.738021,,,-970582564.0321167,Road,,,,,,,,,,
9,scenario_30,1688696422.5737703,-1631540982.0254178,1345794052.1316106,1102132191.6912076,872311160.7763699,872311160.7763699,1345794052.1316106,41787802.55413511,872311160.7763699,1030033474.6373507,1880946104.5371335,0.0,0.0,2218105212.9079804,1071821277.1914858,,,-293007364.34555995,Road,,,,,,,,,,
12,scenario_30,18745041.87264846,-1426948620.3330653,312373893.82249105,884678952.4299979,248640815.95322484,248640815.95322484,312373893.82249105,9055002.728806876,248640815.95322484,293597485.7469735,20879071.583515074,0.0,0.0,561014709.7757158,302652488.47578037,,,-1166452369.3222632,Road,,,,,,,,,,
15,scenario_30,169065758.06692192,-397387044.9274014,195150622.90997052,244570297.75985953,126731882.32449329,126731882.32449329,195150622.90997052,5595263.683091946,126731882.32449329,149646235.15976664,188313053.07197827,0.0,0.0,321882505.2344638,155241498.84285858,,,-211498743.53073984,Road,,,,,,,,,,
17,scenario_30,83557442.26744401,-4940924391.691846,2357229443.5123625,1162145992.8589256,1505106397.588002,1505106397.588002,2357229443.5123625,73985111.15835428,1505106397.588002,1777244224.44243,93070041.14954796,0.0,0.0,3862335841.1003647,1851229335.6007843,,,-2920305287.3101616,Road,,,,,,,,,,
25,scenario_30,-180013501.97408086,-1529826600.307733,153682014.62583685,1088808551.5272884,107322532.18052682,107322532.18052682,153682014.62583685,4211557.301833552,107322532.18052682,126727486.35979794,-200507143.12888497,0.0,0.0,261004546.80636367,130939043.6616315,,,-1420254738.3178048,Road,,,,,,,,,,
27,scenario_30,-168613873.25814214,-1431277153.128602,150350312.53158265,1007966102.4209636,104346864.91791353,104346864.91791353,150350312.53158265,4115711.009844281,104346864.91791353,123213789.61063991,-187809723.42704517,0.0,0.0,254697177.44949618,127329500.6204842,,,-1323105326.468493,Road,,,,,,,,,,
28,scenario_30,154193818.36833596,-5028418223.314589,2450896121.356007,1183821553.6060135,1547894366.7209044,1547894366.7209044,2450896121.356007,76949061.24585187,1547894366.7209044,1827768673.171727,171748017.0660798,0.0,0.0,3998790488.0769114,1904717734.4175787,,,-2916791270.9575124,Road,,,,,,,,,,
57,scenario_30,109698512.9679456,-436815683.6530498,141144892.03203666,309258717.1956397,96110587.39331904,96110587.39331904,141144892.03203666,3860651.291691024,96110587.39331904,113488313.26893519,122187142.62809408,0.0,0.0,237255479.4253557,117348964.56062621,,,-304420539.12817186,Road,,,,,,,,,,
62,scenario_30,42923186.55962659,-293382809.9732448,140830295.48902065,99638804.77865678,95836896.26519392,95836896.26519392,140830295.48902065,3846720.2369976924,95836896.26519392,113165136.13174343,47809777.69266479,0.0,0.0,236667191.75421458,117011856.36874112,,,-168840883.45473313,Road,,,,,,,,,,
63,scenario_30,-514150439.3618832,-2963664096.754491,1122072298.9151125,602119297.8778179,725322060.5996771,725322060.5996771,1122072298.9151125,34818612.193982705,725322060.5996771,856467320.2686905,-572683907.6201944,0.0,0.0,1847394359.5147896,891285932.4626732,,,-2066089137.9606855,Road,,,,,,,,,,
73,scenario_30,-220119501.1855559,-858745723.2924631,166819302.03902298,352816567.9526391,118990352.11524504,118990352.11524504,166819302.03902298,4633417.106034253,118990352.11524504,140504961.24399447,-245179010.7167953,0.0,0.0,285809654.154268,145138378.35002872,,,-743133957.0194631,Road,,,,,,,,,,
90,scenario_30,30744787.962863024,-1241292278.5509949,137847332.70199814,1041038893.0358596,93150840.7760003,93150840.7760003,137847332.70199814,3775548.721765766,93150840.7760003,109993415.77207223,34244929.03551532,0.0,0.0,230998173.47799844,113768964.493838,,,-1120562928.4941823,Road,,,,,,,,,,
94,scenario_30,5694965.395354302,-271392912.96304256,121470946.13406222,77063305.33401044,78553626.89032419,78553626.89032419,121470946.13406222,3284910.384249473,78553626.89032419,92756884.11368369,6343308.858047576,0.0,0.0,200024573.0243864,96041794.49793316,,,-166761790.97389603,Road,,,,,,,,,,
103,scenario_30,-303174425.245444,-1253549518.6830187,259656718.26383355,489146659.15574867,201571716.01799256,201571716.01799256,259656718.26383355,7528675.319712497,201571716.01799256,238017836.2659447,-337689324.46221894,0.0,0.0,461228434.28182614,245546511.58565718,,,-1072382495.2036247,Road,,,,,,,,,,
104,scenario_30,27871122.4434347,-1106719508.105884,126249993.90891679,925540524.4335165,82800112.20688549,82800112.20688549,126249993.90891679,3437036.123601174,82800112.20688549,97771175.13997433,31044111.00081302,0.0,0.0,209050106.1158023,101208211.2635755,,,-995704624.6962789,Road,,,,,,,,,,
109,scenario_30,-941663324.7074536,-4272898900.2792025,1719139270.9049108,512234634.77039987,1099861669.8964376,1099861669.8964376,1719139270.9049108,53760471.83852252,1099861669.8964376,1298727321.6309345,-1048867006.9510942,0.0,0.0,2819000940.8013487,1352487793.469457,,,-2913589435.1909513,Road,,,,,,,,,,
114,scenario_30,-144800264.14015543,-719098282.3251309,153451414.61605844,313737315.6128099,107109287.95610711,107109287.95610711,153451414.61605844,4209804.160727747,107109287.95610711,126475685.5124605,-161285053.44688457,0.0,0.0,260560702.57216555,130685489.67318824,,,-605707858.7328827,Road,,,,,,,,,,
126,scenario_30,-546713181.968848,-1925691786.2542117,481418563.00908685,521938378.627965,375621662.6483119,375621662.6483119,481418563.00908685,14504283.63785238,375621662.6483119,443537700.44894314,-608953756.3868932,0.0,0.0,857040225.6573987,458041984.0867955,,,-1588934119.1016536,Road,,,,,,,,,,
