development,scenario,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,total_demand_basis,tts_total_person_h,tts_total_person_min,tts_per_trip_min,status_quo_total_per_trip_min,development_total_per_trip_min
101021.0,scenario_64,2050,78238.87765408948,77825.02382063674,413.8538334527402,2235638.408311703,182678.453125,413.8538334527402,24831.230007164413,0.1359286198365898,25.69724331984141,25.56131470000482
101022.0,scenario_64,2050,78238.87765408948,77897.033640494,341.84401359547337,1846641.3614427473,182678.453125,341.84401359547337,20510.640815728402,0.11227728538785985,25.69724331984141,25.584966034453547
101023.0,scenario_64,2050,78238.87765408948,76293.80297561482,1945.0746784746589,10507293.413120108,182678.453125,1945.0746784746589,116704.48070847953,0.6388519210233461,25.69724331984141,25.058391398818067
101024.0,scenario_64,2050,78238.87765408948,77263.25654755447,975.6211065350071,5270305.217502109,182678.453125,975.6211065350071,58537.26639210043,0.3204388114237292,25.69724331984141,25.376804508417685
101025.0,scenario_64,2050,78238.87765408948,77929.46889083977,309.4087632497103,1671426.139074935,182678.453125,309.4087632497103,18564.52579498262,0.10162405843386255,25.69724331984141,25.59561926140755
101026.0,scenario_64,2050,78238.87765408948,77115.37138985995,1123.5062642295234,6069180.839367886,182678.453125,1123.5062642295234,67410.3758537714,0.3690110940869694,25.69724331984141,25.32823222575444
101027.0,scenario_64,2050,78238.87765408948,76642.87108013833,1596.0065739511483,8621627.512484103,182678.453125,1596.0065739511483,95760.3944370689,0.5242019121518599,25.69724331984141,25.173041407689553
101028.0,scenario_64,2050,78238.87765408948,77563.26137295563,675.6162811338436,3649679.150685023,182678.453125,675.6162811338436,40536.976868030615,0.2219034383890512,25.69724331984141,25.475339881452363
101029.0,scenario_64,2050,78238.87765408948,77320.48214383925,918.3955102502223,4961172.546371701,182678.453125,918.3955102502223,55103.73061501334,0.30164329548656693,25.69724331984141,25.39560002435484
101030.0,scenario_64,2050,78238.87765408948,77330.79829358059,908.0793605088838,4905444.705468991,182678.453125,908.0793605088838,54484.76163053303,0.29825499777607134,25.69724331984141,25.398988322065343
101031.0,scenario_64,2050,78238.87765408948,76853.69659862913,1385.1810554603435,7482748.061596776,182678.453125,1385.1810554603435,83110.86332762061,0.4549571222324232,25.69724331984141,25.242286197608987
101032.0,scenario_64,2050,78238.87765408948,78126.99748367682,111.88017041265266,604376.6805691497,182678.453125,111.88017041265266,6712.81022475916,0.03674659003251925,25.69724331984141,25.660496729808894
100000.0,scenario_78,2050,104956.49459261891,103943.18413039051,1013.3104622284009,5473903.116957821,229051.734375,1013.3104622284009,60798.62773370405,0.2654362251375293,27.49330710260916,27.227870877471634
100001.0,scenario_78,2050,104956.49459261891,101748.92912440299,3207.565468215922,17327268.65930241,229051.734375,3207.565468215922,192453.92809295532,0.8402203485517935,27.49330710260916,26.653086754057366
100002.0,scenario_78,2050,104956.49459261891,103771.33001782493,1185.1645747939765,6402259.033037062,229051.734375,1185.1645747939765,71109.87448763859,0.31045333353040055,27.49330710260916,27.18285376907876
100003.0,scenario_78,2050,104956.49459261891,104586.68779571862,369.80679690028774,1997696.3168553545,229051.734375,369.80679690028774,22188.407814017264,0.09687072605916505,27.49330710260916,27.396436376549996
100004.0,scenario_78,2050,104956.49459261891,104546.81695453328,409.67763808563177,2213078.600938583,229051.734375,409.67763808563177,24580.658285137906,0.10731487518402645,27.49330710260916,27.385992227425135
100005.0,scenario_78,2050,104956.49459261891,103743.32710096045,1213.1674916584598,6553530.789939,229051.734375,1213.1674916584598,72790.04949950759,0.31778868515501757,27.49330710260916,27.175518417454143
101000.0,scenario_78,2050,104956.49459261891,103646.45883075791,1310.0357618609996,7076813.185573121,229051.734375,1310.0357618609996,78602.14571165998,0.3431632854740744,27.49330710260916,27.150143817135085
101001.0,scenario_78,2050,104956.49459261891,102020.02862139144,2936.4659712274733,15862789.17657081,229051.734375,2936.4659712274733,176187.9582736484,0.7692059558265391,27.49330710260916,26.724101146782623
101002.0,scenario_78,2050,104956.49459261891,103680.60237707294,1275.8922155459732,6892369.748379348,229051.734375,1275.8922155459732,76553.53293275839,0.3342193986945592,27.49330710260916,27.159087703914604
101003.0,scenario_78,2050,104956.49459261891,103735.75809585646,1220.7364967624453,6594418.55551073,229051.734375,1220.7364967624453,73244.18980574672,0.31977138267738436,27.49330710260916,27.173535719931778
101004.0,scenario_78,2050,104956.49459261891,104668.84140823678,287.65318438212853,1553902.5020322583,229051.734375,287.65318438212853,17259.19106292771,0.0753506237794787,27.49330710260916,27.41795647882968
101005.0,scenario_78,2050,104956.49459261891,104925.09141484892,31.403177769985632,169639.96631346238,229051.734375,31.403177769985632,1884.190666199138,0.00822604845730777,27.49330710260916,27.485081054151856
101006.0,scenario_78,2050,104956.49459261891,104129.57538715599,826.9192054629239,4467017.5479107145,229051.734375,826.9192054629239,49615.15232777543,0.21661111828363744,27.49330710260916,27.27669598432552
101007.0,scenario_78,2050,104956.49459261891,102481.38383771575,2475.1107549031585,13370548.297986863,229051.734375,2475.1107549031585,148506.6452941895,0.6483541619949348,27.49330710260916,26.844952940614228
101008.0,scenario_78,2050,104956.49459261891,103602.14140664338,1354.3531859755312,7316215.91063982,229051.734375,1354.3531859755312,81261.19115853187,0.3547722150206132,27.49330710260916,27.13853488758855
101009.0,scenario_78,2050,104956.49459261891,104915.30128809607,41.193304522836115,222526.2310323607,229051.734375,41.193304522836115,2471.598271370167,0.01079056780824765,27.49330710260916,27.482516534800915
101010.0,scenario_78,2050,104956.49459261891,103465.1890905062,1491.3055021127075,8056032.322412846,229051.734375,1491.3055021127075,89478.33012676245,0.3906468133538334,27.49330710260916,27.10266028925533
101011.0,scenario_78,2050,104956.49459261891,102935.29128191076,2021.2033107081515,10918540.284445435,229051.734375,2021.2033107081515,121272.1986424891,0.5294533087618717,27.49330710260916,26.96385379384729
101012.0,scenario_78,2050,104956.49459261891,102506.02484319608,2450.4697494228312,13237437.586382136,229051.734375,2450.4697494228312,147028.18496536987,0.6418994615629392,27.49330710260916,26.851407641046222
101013.0,scenario_78,2050,104956.49459261891,103898.92324899035,1057.5713436285587,5713000.398281475,229051.734375,1057.5713436285587,63454.28061771352,0.27703034334517257,27.49330710260916,27.216276759263987
101014.0,scenario_78,2050,104956.49459261891,103864.6572402874,1091.8373523315095,5898105.377294814,229051.734375,1091.8373523315095,65510.24113989057,0.2860063090927668,27.49330710260916,27.207300793516396
101015.0,scenario_78,2050,104956.49459261891,104262.34043930765,694.1541533112613,3749820.7361874343,229051.734375,694.1541533112613,41649.24919867568,0.18183337189007337,27.49330710260916,27.311473730719086
101016.0,scenario_78,2050,104956.49459261891,103147.00017493962,1809.4944176792924,9774888.844303537,229051.734375,1809.4944176792924,108569.66506075754,0.47399625834314335,27.49330710260916,27.01931084426602
101017.0,scenario_78,2050,104956.49459261891,104330.44686792296,626.047724695949,3381909.8088075165,229051.734375,626.047724695949,37562.86348175694,0.16399292318939437,27.49330710260916,27.329314179419768
101018.0,scenario_78,2050,104956.49459261891,104896.35258684159,60.142005777321174,324887.115209089,229051.734375,60.142005777321174,3608.5203466392704,0.015754171678663022,27.49330710260916,27.477552930930496
101019.0,scenario_78,2050,104956.49459261891,104920.18969467483,36.30489794407913,196119.05869391546,229051.734375,36.30489794407913,2178.293876644748,0.009510051877967789,27.49330710260916,27.48379705073119
101020.0,scenario_78,2050,104956.49459261891,104320.88160997229,635.6129826466204,3433581.3322570436,229051.734375,635.6129826466204,38136.77895879722,0.16649853825756356,27.49330710260916,27.326808564351598
101021.0,scenario_78,2050,104956.49459261891,104398.92495532034,557.5696372985694,3011991.1806868725,229051.734375,557.5696372985694,33454.178237914166,0.146055118635965,27.49330710260916,27.347251983973198
101022.0,scenario_78,2050,104956.49459261891,104496.20244266202,460.2921499568911,2486498.1940671257,229051.734375,460.2921499568911,27617.528997413465,0.12057332406921865,27.49330710260916,27.372733778539942
101023.0,scenario_78,2050,104956.49459261891,102337.91895134444,2618.5756412744668,14145545.61416467,229051.734375,2618.5756412744668,157114.538476468,0.6859347252059768,27.49330710260916,26.807372377403183
101024.0,scenario_78,2050,104956.49459261891,103643.72064944121,1312.7739431777009,7091604.84104594,229051.734375,1312.7739431777009,78766.43659066205,0.3438805508527905,27.49330710260916,27.14942655175637
101025.0,scenario_78,2050,104956.49459261891,104539.61093578339,416.8836568355182,2252005.5142254694,229051.734375,416.8836568355182,25013.01941013109,0.10920248859229399,27.49330710260916,27.384104614016866
101026.0,scenario_78,2050,104956.49459261891,103442.3024665674,1514.1921260515082,8179665.864930247,229051.734375,1514.1921260515082,90851.5275630905,0.3966419543208949,27.49330710260916,27.096665148288267
101027.0,scenario_78,2050,104956.49459261891,102880.26368906094,2076.2309035579674,11215799.34102014,229051.734375,2076.2309035579674,124573.85421347804,0.543867762247666,27.49330710260916,26.949439340361497
101028.0,scenario_78,2050,104956.49459261891,104045.93723327322,910.5573593456938,4918830.855185439,229051.734375,910.5573593456938,54633.44156074163,0.23852009551386585,27.49330710260916,27.254787007095295
101029.0,scenario_78,2050,104956.49459261891,103721.27946860003,1235.2151240188832,6672632.099950008,229051.734375,1235.2151240188832,74112.907441133,0.32356405265107696,27.49330710260916,27.169743049958086
101030.0,scenario_78,2050,104956.49459261891,103734.03320771651,1222.4613849024026,6603736.40124278,229051.734375,1222.4613849024026,73347.68309414416,0.32022321635888795,27.49330710260916,27.173083886250275
101031.0,scenario_78,2050,104956.49459261891,103089.62378592492,1866.870806693987,10084836.09776092,229051.734375,1866.870806693987,112012.24840163923,0.4890259779402259,27.49330710260916,27.004281124668935
101032.0,scenario_78,2050,104956.49459261891,104809.61479300268,146.87979961623205,793444.6775268855,229051.734375,146.87979961623205,8812.787976973923,0.038475098217530895,27.49330710260916,27.454832004391633
