development,scenario,tts_annual,access_only_minutes,cost_annual,mode,value_mode,cost_annual_negative,net_annual
209,scenario_44,-93206.78900223649,-333.25332380687905,-25676004.416941494,Road,access_only_integrated_proxy,25676004.416941494,25582797.627939258
209,scenario_64,-115839.43176299451,-414.1745046274664,-25596644.256824393,Road,access_only_integrated_proxy,25596644.256824393,25480804.8250614
209,scenario_70,-75864.35594486984,-271.2468592442274,-25736865.800124615,Road,access_only_integrated_proxy,25736865.800124615,25661001.444179747
209,scenario_75,-93459.1852257039,-334.15574605838265,-25675334.710215516,Road,access_only_integrated_proxy,25675334.710215516,25581875.524989814
209,scenario_78,-126842.41780750165,-453.5147899262629,-25556940.200402685,Road,access_only_integrated_proxy,25556940.200402685,25430097.782595184
209,scenario_89,-78115.38308088109,-279.29522442326197,-25729992.614100963,Road,access_only_integrated_proxy,25729992.614100963,25651877.23102008
209,scenario_96,-83033.76997665076,-296.8805183522709,-25712864.427541513,Road,access_only_integrated_proxy,25712864.427541513,25629830.657564864
227,scenario_100,128546.37062768974,459.60713520514764,-9822994.546003964,Road,access_only_integrated_proxy,9822994.546003964,9951540.916631654
227,scenario_19,193894.63438641603,693.254558700035,-9795352.79443086,Road,access_only_integrated_proxy,9795352.79443086,9989247.428817276
227,scenario_26,87747.76497853144,313.735025621565,-9839772.813429859,Road,access_only_integrated_proxy,9839772.813429859,9927520.57840839
227,scenario_44,148493.17954846806,530.9253346984333,-9814685.588078732,Road,access_only_integrated_proxy,9814685.588078732,9963178.7676272
227,scenario_64,184184.6258927243,658.5372098957741,-9799540.874041993,Road,access_only_integrated_proxy,9799540.874041993,9983725.499934718
227,scenario_70,121095.85784166279,432.96843027186696,-9826073.01293122,Road,access_only_integrated_proxy,9826073.01293122,9947168.870772883
227,scenario_75,148824.44971490366,532.1097643437897,-9814544.03553773,Road,access_only_integrated_proxy,9814544.03553773,9963368.485252634
227,scenario_78,201779.44709852154,721.4460678382893,-9791990.560226517,Road,access_only_integrated_proxy,9791990.560226517,9993770.007325038
227,scenario_89,124430.56461639579,444.89140421504635,-9824715.054475887,Road,access_only_integrated_proxy,9824715.054475887,9949145.619092282
227,scenario_96,132174.5176937152,472.5792811395404,-9821497.895717308,Road,access_only_integrated_proxy,9821497.895717308,9953672.413411023
233,scenario_100,20774.098525889905,74.27610646128234,-26865458.860372264,Road,access_only_integrated_proxy,26865458.860372264,26886232.958898153
233,scenario_19,31247.568794532628,111.72315099721163,-26820863.569953155,Road,access_only_integrated_proxy,26820863.569953155,26852111.13874769
233,scenario_26,14303.297629800878,51.14028202833833,-26892981.93686037,Road,access_only_integrated_proxy,26892981.93686037,26907285.23449017
233,scenario_44,23910.01965807191,85.48833844226829,-26852021.869478285,Road,access_only_integrated_proxy,26852021.869478285,26875931.889136355
233,scenario_64,29388.180581493947,105.07505906232473,-26828104.597550914,Road,access_only_integrated_proxy,26828104.597550914,26857492.77813241
233,scenario_70,19685.369143926084,70.38344274923293,-26870306.033048138,Road,access_only_integrated_proxy,26870306.033048138,26889991.402192064
233,scenario_75,23935.970703257288,85.58112430214896,-26851835.01216432,Road,access_only_integrated_proxy,26851835.01216432,26875770.98286758
233,scenario_78,32253.21080365746,115.31874253821661,-26815976.062496975,Road,access_only_integrated_proxy,26815976.062496975,26848229.273300633
233,scenario_89,20041.566077017593,71.6569960295601,-26868404.58781965,Road,access_only_integrated_proxy,26868404.58781965,26888446.153896667
233,scenario_96,21211.446005728794,75.83980694785714,-26863273.63021385,Road,access_only_integrated_proxy,26863273.63021385,26884485.076219577
240,scenario_100,101367.6104140931,362.4316796928469,-13764262.61324854,Road,access_only_integrated_proxy,13764262.61324854,13865630.223662633
240,scenario_19,152915.78839721865,546.738014381117,-13732790.850940155,Road,access_only_integrated_proxy,13732790.850940155,13885706.639337374
240,scenario_26,69172.78941767986,247.32170518053135,-13783415.388337798,Road,access_only_integrated_proxy,13783415.388337798,13852588.177755479
240,scenario_44,117113.20204044586,418.7287670719852,-13754790.793248255,Road,access_only_integrated_proxy,13754790.793248255,13871903.9952887
240,scenario_64,145311.03192457132,519.5478236409253,-13737556.31681074,Road,access_only_integrated_proxy,13737556.31681074,13882867.348735312
240,scenario_70,95471.22043485341,341.3496149626044,-13767766.009227272,Road,access_only_integrated_proxy,13767766.009227272,13863237.229662126
240,scenario_75,117379.60897375924,419.68128348159735,-13754628.33195766,Road,access_only_integrated_proxy,13754628.33195766,13872007.94093142
240,scenario_78,159181.90283170232,569.1419989513379,-13728974.515381258,Road,access_only_integrated_proxy,13728974.515381258,13888156.41821296
240,scenario_89,98134.5265062466,350.8720500782001,-13766224.433269702,Road,access_only_integrated_proxy,13766224.433269702,13864358.959775949
240,scenario_96,104255.77340208144,372.7580724990621,-13762556.412989594,Road,access_only_integrated_proxy,13762556.412989594,13866812.186391676
243,scenario_100,313933.1753813687,1122.4426382350612,-31102882.9344745,Road,access_only_integrated_proxy,31102882.9344745,31416816.10985587
243,scenario_19,473500.94818433444,1692.9642840110282,-30664562.49275499,Road,access_only_integrated_proxy,30664562.49275499,31138063.440939322
243,scenario_26,214467.7421534577,766.8120389844298,-31375886.048823453,Road,access_only_integrated_proxy,31375886.048823453,31590353.79097691
243,scenario_44,362546.49278147833,1296.2556166488612,-30969436.248534363,Road,access_only_integrated_proxy,30969436.248534363,31331982.74131584
243,scenario_64,449234.38451644604,1606.2011513437174,-30731184.112351865,Road,access_only_integrated_proxy,30731184.112351865,31180418.496868312
243,scenario_70,295942.939731135,1058.1200079772425,-31152281.662677426,Road,access_only_integrated_proxy,31152281.662677426,31448224.60240856
243,scenario_75,363320.9666849921,1299.0246853541612,-30967251.040953018,Road,access_only_integrated_proxy,30967251.040953018,31330572.00763801
243,scenario_78,492325.3068648009,1760.269253594819,-30612851.975465115,Road,access_only_integrated_proxy,30612851.975465115,31105177.282329917
243,scenario_89,303758.7746127611,1086.0648924702073,-31130797.370674767,Road,access_only_integrated_proxy,31130797.370674767,31434556.14528753
243,scenario_96,322580.53977032483,1153.360589122949,-31079202.39328832,Road,access_only_integrated_proxy,31079202.39328832,31401782.933058646
245,scenario_100,-201278.29661621276,-719.6542448847831,-35546861.774888754,Road,access_only_integrated_proxy,35546861.774888754,35345583.47827254
245,scenario_19,-303511.7279054682,-1085.1815969804447,-35293777.775028855,Road,access_only_integrated_proxy,35293777.775028855,34990266.04712339
245,scenario_26,-137515.2539663537,-491.67465105288466,-35704031.04344126,Road,access_only_integrated_proxy,35704031.04344126,35566515.789474905
245,scenario_44,-232424.27585367288,-831.0141706500035,-35469977.92368092,Road,access_only_integrated_proxy,35469977.92368092,35237553.647827245
245,scenario_64,-288034.0471094192,-1029.8424030727838,-35332588.033138916,Road,access_only_integrated_proxy,35332588.033138916,35044553.9860295
245,scenario_70,-189729.43360339795,-678.3622207048866,-35575223.41510689,Road,access_only_integrated_proxy,35575223.41510689,35385493.981503494
245,scenario_75,-232932.42838033452,-832.8310288458888,-35468745.41786529,Road,access_only_integrated_proxy,35468745.41786529,35235812.98948496
245,scenario_78,-315638.27472619934,-1128.5390828199306,-35264063.200700454,Road,access_only_integrated_proxy,35264063.200700454,34948424.92597426
245,scenario_89,-194768.4282809194,-696.3787379876449,-35563051.0304264,Road,access_only_integrated_proxy,35563051.0304264,35368282.60214548
245,scenario_96,-206825.799318116,-739.4888914167277,-35533359.33337446,Road,access_only_integrated_proxy,35533359.33337446,35326533.53405635
249,scenario_100,152725.75073044217,546.0585500976704,-24738343.631086253,Road,access_only_integrated_proxy,24738343.631086253,24891069.381816696
249,scenario_19,230633.0811466863,824.6098990719511,-24351411.26860039,Road,access_only_integrated_proxy,24351411.26860039,24582044.349747077
249,scenario_26,104197.33179180982,372.54911925563283,-24979158.90454983,Road,access_only_integrated_proxy,24979158.90454983,25083356.23634164
249,scenario_44,176480.41279044878,630.9914200328894,-24620727.305686012,Road,access_only_integrated_proxy,24620727.305686012,24797207.71847646
249,scenario_64,218671.15996768986,781.8410188788912,-24411242.960612796,Road,access_only_integrated_proxy,24411242.960612796,24629914.120580487
249,scenario_70,143973.52314626385,514.7656693497702,-24781595.028619334,Road,access_only_integrated_proxy,24781595.028619334,24925568.5517656
249,scenario_75,176804.03353980315,632.1484998071173,-24618887.85849472,Road,access_only_integrated_proxy,24618887.85849472,24795691.892034523
249,scenario_78,239792.51906846295,857.3587273956218,-24306626.510131057,Road,access_only_integrated_proxy,24306626.510131057,24546419.029199522
249,scenario_89,147741.9702474658,528.2394466948499,-24763252.03890185,Road,access_only_integrated_proxy,24763252.03890185,24910994.009149317
249,scenario_96,156970.25191918638,561.2344202697168,-24717923.895662688,Road,access_only_integrated_proxy,24717923.895662688,24874894.147581875
25,scenario_100,-138312.3458798616,-494.524588620734,-31687921.383570902,Road,access_only_integrated_proxy,31687921.383570902,31549609.03769104
25,scenario_19,-208581.88998061235,-745.7676513273291,-31413168.448547263,Road,access_only_integrated_proxy,31413168.448547263,31204586.55856665
25,scenario_26,-94467.16358608405,-337.7596910340435,-31858596.231245473,Road,access_only_integrated_proxy,31858596.231245473,31764129.06765939
25,scenario_44,-159735.34293162051,-571.1207791968554,-31604368.152149357,Road,access_only_integrated_proxy,31604368.152149357,31444632.809217736
25,scenario_64,-198019.20493906538,-708.0016265977756,-31454919.43373882,Road,access_only_integrated_proxy,31454919.43373882,31256900.228799757
25,scenario_70,-130349.50342406967,-466.05409045477427,-31718820.14873069,Road,access_only_integrated_proxy,31718820.14873069,31588470.64530662
25,scenario_75,-160094.41035012,-572.4045956652335,-31603001.081760615,Road,access_only_integrated_proxy,31603001.081760615,31442906.671410494
25,scenario_78,-216987.20814173424,-775.8201855346924,-31380591.336850315,Road,access_only_integrated_proxy,31380591.336850315,31163604.128708582
25,scenario_89,-133854.6829274365,-478.58657582994056,-31705397.411055163,Road,access_only_integrated_proxy,31705397.411055163,31571542.728127725
25,scenario_96,-142163.16215285644,-508.2928702671961,-31673080.781899326,Road,access_only_integrated_proxy,31673080.781899326,31530917.61974647
250,scenario_100,532952.8720018505,1905.529821682594,-66875862.02140434,Road,access_only_integrated_proxy,66875862.02140434,67408814.8934062
250,scenario_19,803858.5551842945,2874.131147027645,-66772596.40250526,Road,access_only_integrated_proxy,66772596.40250526,67576454.95768955
250,scenario_26,363831.7899606976,1300.8510925969076,-66939997.81539093,Road,access_only_integrated_proxy,66939997.81539093,67303829.60535163
250,scenario_44,615627.1205910934,2201.124900437429,-66844421.52320838,Road,access_only_integrated_proxy,66844421.52320838,67460048.64379947
250,scenario_64,763526.8953060895,2729.9285642228897,-66787923.579063475,Road,access_only_integrated_proxy,66787923.579063475,67551450.47436957
250,scenario_70,502093.4418415427,1795.1944289306557,-66887598.61392921,Road,access_only_integrated_proxy,66887598.61392921,67389692.05577075
250,scenario_75,616993.6340790167,2206.010758718272,-66843890.07628691,Road,access_only_integrated_proxy,66843890.07628691,67460883.71036592
250,scenario_78,836485.2104047423,2990.785109827011,-66760044.66968016,Road,access_only_integrated_proxy,66760044.66968016,67596529.8800849
250,scenario_89,515869.5386013302,1844.4497469544767,-66882328.11670394,Road,access_only_integrated_proxy,66882328.11670394,67398197.65530527
250,scenario_96,547956.3418432474,1959.173512735633,-66870125.77188434,Road,access_only_integrated_proxy,66870125.77188434,67418082.11372758
255,scenario_100,155818.0884845459,557.1149532408344,-12366406.631513912,Road,access_only_integrated_proxy,12366406.631513912,12522224.719998458
255,scenario_19,234984.99003736489,840.1697967816399,-12298555.732797567,Road,access_only_integrated_proxy,12298555.732797567,12533540.722834932
255,scenario_26,106454.66252305513,380.62002242880044,-12408488.178868253,Road,access_only_integrated_proxy,12408488.178868253,12514942.841391308
255,scenario_44,179939.15653316426,643.3578781074029,-12345823.306087935,Road,access_only_integrated_proxy,12345823.306087935,12525762.4626211
255,scenario_64,222989.77489563086,797.2818767218087,-12309016.486912105,Road,access_only_integrated_proxy,12309016.486912105,12532006.261807736
255,scenario_70,146877.55547165955,525.1488016863805,-12373988.77490841,Road,access_only_integrated_proxy,12373988.77490841,12520866.33038007
255,scenario_75,180331.4859608705,644.7606201952913,-12345492.925755177,Road,access_only_integrated_proxy,12345492.925755177,12525824.411716048
255,scenario_78,244353.23783763303,873.66520791109,-12290663.06073523,Road,access_only_integrated_proxy,12290663.06073523,12535016.298572863
255,scenario_89,150777.56491470663,539.0929695274426,-12370764.375706896,Road,access_only_integrated_proxy,12370764.375706896,12521541.940621603
255,scenario_96,160117.78792942944,572.4881803063399,-12362816.216748822,Road,access_only_integrated_proxy,12362816.216748822,12522934.004678251
261,scenario_100,6172.493483298149,22.06925044307718,-9341735.882364742,Road,access_only_integrated_proxy,9341735.882364742,9347908.37584804
261,scenario_19,9333.323700338362,33.370542839198606,-9218265.655375995,Road,access_only_integrated_proxy,9218265.655375995,9227598.979076333
261,scenario_26,4190.439936487044,14.982578543864292,-9418369.438572373,Road,access_only_integrated_proxy,9418369.438572373,9422559.87850886
