mode,development,scenario,tts_hours,tts_minutes,tts_chf_yearly,tts_minutes_metric
Rail,101001,scenario_8,1379.975041393489,82798.50248360934,12713158.066341655,daily_minutes
Rail,101002,scenario_8,595.8551082928898,35751.30649757339,5489374.770659076,daily_minutes
Rail,101003,scenario_8,570.7839134931855,34247.03480959113,5258403.881447321,daily_minutes
Rail,101004,scenario_8,149.2644879658692,8955.869277952152,1375114.0218343665,daily_minutes
Rail,101005,scenario_8,14.600270334878587,876.0162200927152,134506.45048710247,daily_minutes
Rail,101006,scenario_8,417.6140545149683,25056.843270898098,3847311.238624597,daily_minutes
Rail,101007,scenario_8,1157.2101532976158,69432.60919785695,10660914.258269614,daily_minutes
Rail,101008,scenario_8,635.4300849636566,38125.80509781939,5853963.200736182,daily_minutes
Rail,101009,scenario_8,19.159794537226844,1149.5876722336106,176511.52315365602,daily_minutes
Rail,101010,scenario_8,697.459381486995,41847.5628892197,6425414.29788709,daily_minutes
Rail,101011,scenario_8,1047.2704083025235,62836.22449815141,9648083.363527829,daily_minutes
Rail,101012,scenario_8,1148.9319377223728,68935.91626334237,10584650.36946113,daily_minutes
Rail,101013,scenario_8,495.40688821273943,29724.413292764366,4563985.498348683,daily_minutes
Rail,101014,scenario_8,510.6611801743493,30639.670810460957,4704517.18847421,daily_minutes
Rail,101015,scenario_8,346.3381523271164,20780.289139626984,3190674.8621287923,daily_minutes
Rail,101016,scenario_8,845.5892161806114,50735.352970836684,7790075.2129855,daily_minutes
Rail,101017,scenario_8,295.03393382825743,17702.036029695446,2718029.6187862046,daily_minutes
Rail,101018,scenario_8,28.065332055099137,1683.9199233059483,258554.67809080624,daily_minutes
Rail,101019,scenario_8,17.741779073083308,1064.5067443849985,163447.91388868727,daily_minutes
Rail,101020,scenario_8,298.02323238056124,17881.393942833674,2745568.8306291583,daily_minutes
Rail,101021,scenario_8,260.1329727172779,15607.978363036673,2396501.0244551944,daily_minutes
Rail,101022,scenario_8,214.00583348274083,12840.35000896445,1971550.1415430985,daily_minutes
Rail,101023,scenario_8,1228.9586381991685,73737.51829195011,11321904.350273658,daily_minutes
Rail,101024,scenario_8,617.2733577569743,37036.40146541846,5686692.535671901,daily_minutes
Rail,101025,scenario_8,194.60344417094169,11676.206650256501,1792803.6897692168,daily_minutes
Rail,101026,scenario_8,708.2298799535129,42493.79279721077,6524638.592059732,daily_minutes
Rail,101027,scenario_8,1073.630691120983,64417.841467258986,9890930.105021168,daily_minutes
Rail,101028,scenario_8,425.7268338282447,25543.610029694682,3922051.0293260873,daily_minutes
Rail,101029,scenario_8,580.5801058570505,34834.80635142303,5348652.283218663,daily_minutes
Rail,101030,scenario_8,574.5947994530143,34475.68796718086,5293512.049440839,daily_minutes
Rail,101031,scenario_8,872.7999994714992,52367.99996828995,8040757.275131132,daily_minutes
Rail,101032,scenario_8,73.89590589003637,4433.7543534021825,680773.4226025491,daily_minutes
Rail,100000,scenario_9,774.7610931237723,46485.66558742634,7137564.046512064,daily_minutes
Rail,100001,scenario_9,2451.7914093018917,147107.4845581135,22587373.53733461,daily_minutes
Rail,100002,scenario_9,905.2265067319532,54313.590403917195,8339489.715918791,daily_minutes
Rail,100003,scenario_9,282.5669719696598,16954.018318179587,2603176.485967688,daily_minutes
Rail,100004,scenario_9,313.2096500397456,18792.579002384737,2885475.2219561604,daily_minutes
Rail,100005,scenario_9,926.6335321109073,55598.011926654435,8536704.077924943,daily_minutes
Rail,101000,scenario_9,1001.5044460396456,60090.266762378735,9226459.85958484,daily_minutes
Rail,101001,scenario_9,2246.109716006089,134766.58296036534,20692510.369677693,daily_minutes
Rail,101002,scenario_9,975.5382718483888,58532.29631090333,8987243.883230466,daily_minutes
Rail,101003,scenario_9,932.4408136626153,55946.448819756915,8590204.239948208,daily_minutes
Rail,101004,scenario_9,229.73835957849224,13784.301574709534,2116487.6114528175,daily_minutes
Rail,101005,scenario_9,24.008595530191087,1440.5157318114652,221181.5871814384,daily_minutes
Rail,101006,scenario_9,653.1714870731812,39190.28922439087,6017407.641810388,daily_minutes
Rail,101007,scenario_9,1890.5341770251837,113432.05062151102,17416735.159262203,daily_minutes
Rail,101008,scenario_9,1035.9083223284688,62154.49933970813,9543409.01028325,daily_minutes
Rail,101009,scenario_9,31.49168405540695,1889.501043324417,290120.28852884204,daily_minutes
Rail,101010,scenario_9,1139.065741145605,68343.9444687363,10493757.046878,daily_minutes
Rail,101011,scenario_9,1613.2902435024007,96797.41461014404,14862597.697290216,daily_minutes
Rail,101012,scenario_9,1873.5914859552868,112415.4891573172,17260648.923511673,daily_minutes
Rail,101013,scenario_9,807.6062260687322,48456.37356412393,7440153.118280802,daily_minutes
Rail,101014,scenario_9,834.4679159561201,50068.07495736721,7687619.122537351,daily_minutes
Rail,101015,scenario_9,545.630534859476,32737.83209156856,5026675.865446409,daily_minutes
Rail,101016,scenario_9,1383.6647563836011,83019.88538301607,12747149.934659565,daily_minutes
Rail,101017,scenario_9,479.577159621258,28774.62957727548,4418152.540726801,daily_minutes
Rail,101018,scenario_9,45.95418367386446,2757.251020431868,423357.5125138437,daily_minutes
Rail,101019,scenario_9,28.301626968357596,1698.0976181014557,260731.56860869116,daily_minutes
Rail,101020,scenario_9,485.820410033004,29149.22460198024,4475669.109470052,daily_minutes
Rail,101021,scenario_9,426.04503208799,25562.7019252794,3924982.462613816,daily_minutes
Rail,101022,scenario_9,351.9074039460247,21114.444236761483,3241982.149593147,daily_minutes
Rail,101023,scenario_9,2002.8718443712132,120172.3106622728,18451657.15345424,daily_minutes
Rail,101024,scenario_9,1004.7462763388758,60284.776580332546,9256325.545399526,daily_minutes
Rail,101025,scenario_9,318.52470324837486,19111.48219490249,2934440.681145978,daily_minutes
Rail,101026,scenario_9,1156.6108512699866,69396.6510761992,10655393.128409876,daily_minutes
Rail,101027,scenario_9,1655.8536823313043,99351.22093987826,15254717.633845372,daily_minutes
Rail,101028,scenario_9,695.5171564818447,41731.02938891068,6407521.355804643,daily_minutes
Rail,101029,scenario_9,945.857859152602,56751.47154915612,8713810.113229262,daily_minutes
Rail,101030,scenario_9,935.1216947079374,56107.301682476245,8614902.124666344,daily_minutes
Rail,101031,scenario_9,1425.981484842414,85558.88909054484,13136997.02725922,daily_minutes
Rail,101032,scenario_9,115.83951748613616,6950.3710491681695,1067183.138792778,daily_minutes
Rail,100000,scenario_10,683.5169830659725,41011.01898395835,6296968.558193577,daily_minutes
Rail,100001,scenario_10,2162.4459908802673,129746.75945281604,19921749.93558355,daily_minutes
Rail,100002,scenario_10,796.3286786436365,47779.72071861819,7336257.584872365,daily_minutes
Rail,100003,scenario_10,248.89487902322435,14933.69274139346,2292968.9624893563,daily_minutes
Rail,100004,scenario_10,276.39709132503776,16583.825479502266,2546335.843541043,daily_minutes
Rail,100005,scenario_10,815.3426495075255,48920.55897045153,7511425.692853029,daily_minutes
Rail,101000,scenario_10,880.5311095952784,52831.866575716704,8111980.900257461,daily_minutes
Rail,101001,scenario_10,1972.5094406484711,118350.56643890827,18171940.472918104,daily_minutes
Rail,101002,scenario_10,859.1271788834565,51547.63073300739,7914795.048181731,daily_minutes
Rail,101003,scenario_10,820.439813719131,49226.38882314786,7558383.827868866,daily_minutes
Rail,101004,scenario_10,194.9583844501758,11697.503067010548,1796073.6125856894,daily_minutes
Rail,101005,scenario_10,21.186834971114877,1271.2100982668926,195185.8358548929,daily_minutes
Rail,101006,scenario_10,559.7935583868675,33587.61350321205,5157154.135994855,daily_minutes
Rail,101007,scenario_10,1663.49864817856,99809.9188907136,15325147.6462098,daily_minutes
Rail,101008,scenario_10,910.411886018468,54624.71316110808,8387260.541133738,daily_minutes
Rail,101009,scenario_10,27.786049715577978,1667.1629829346787,255981.76160973363,daily_minutes
Rail,101010,scenario_10,1002.1157185693592,60126.94311416155,9232091.268892078,daily_minutes
Rail,101011,scenario_10,1369.79826790886,82187.8960745316,12619403.522937164,daily_minutes
Rail,101012,scenario_10,1646.9530580818246,98817.18348490947,15172719.742884615,daily_minutes
Rail,101013,scenario_10,709.8869155644934,42593.2149338696,6539904.1983294515,daily_minutes
Rail,101014,scenario_10,734.2774503390392,44056.64702034235,6764604.438993433,daily_minutes
Rail,101015,scenario_10,469.6800677021092,28180.804062126554,4326974.591712452,daily_minutes
Rail,101016,scenario_10,1218.2353775024822,73094.12265014893,11223115.238779368,daily_minutes
Rail,101017,scenario_10,420.78309773009096,25246.985863805457,3876506.3661482353,daily_minutes
Rail,101018,scenario_10,40.47728791239206,2428.6372747435234,372901.062621703,daily_minutes
Rail,101019,scenario_10,24.543160756424182,1472.589645385451,226106.32278463343,daily_minutes
Rail,101020,scenario_10,426.97218253614847,25618.330952168908,3933523.928832521,daily_minutes
Rail,101021,scenario_10,375.2975104967773,22517.85062980664,3457465.84520261,daily_minutes
Rail,101022,scenario_10,310.54993308380654,18632.995985028392,2860972.313527876,daily_minutes
Rail,101023,scenario_10,1760.008463811857,105600.50782871142,16214253.973713111,daily_minutes
Rail,101024,scenario_10,882.2824462333956,52936.946774003736,8128115.26416978,daily_minutes
Rail,101025,scenario_10,280.51500134464004,16830.900080678402,2584272.5013876306,daily_minutes
Rail,101026,scenario_10,1017.5249082862574,61051.494497175445,9374049.970077977,daily_minutes
Rail,101027,scenario_10,1406.977031520917,84418.62189125502,12961916.6005896,daily_minutes
Rail,101028,scenario_10,611.9890962858335,36719.34577715001,5638010.74844287,daily_minutes
Rail,101029,scenario_10,830.8745969434531,49852.475816607184,7654515.311801255,daily_minutes
Rail,101030,scenario_10,821.1268295684131,49267.609774104785,7564713.030081962,daily_minutes
Rail,101031,scenario_10,1254.7620483297942,75285.72289978765,11559620.84644306,daily_minutes
Rail,101032,scenario_10,99.41552893719928,5964.931736231957,915875.501886842,daily_minutes
Rail,100000,scenario_11,519.8297222574765,31189.783335448592,4788983.299269228,daily_minutes
Rail,100001,scenario_11,1646.591081301347,98795.46487808082,15169384.995596789,daily_minutes
Rail,100002,scenario_11,611.6104851365235,36696.62910819141,5634522.755368736,daily_minutes
Rail,100003,scenario_11,190.33709316255408,11420.225589753245,1753499.5044693456,daily_minutes
Rail,100004,scenario_11,210.05953397753183,12603.57203865191,1935194.4627214095,daily_minutes
Rail,100005,scenario_11,625.7843477726638,37547.060866359825,5765100.882290442,daily_minutes
Rail,101000,scenario_11,676.6084306776611,40596.505840659665,6233322.82846102,daily_minutes
Rail,101001,scenario_11,1519.8246224403556,91189.47734642134,14001536.31669402,daily_minutes
Rail,101002,scenario_11,656.8064663768309,39408.38798260986,6050895.252143192,daily_minutes
Rail,101003,scenario_11,629.7022861421065,37782.13716852639,5801195.281312769,daily_minutes
Rail,101004,scenario_11,157.0737937927479,9424.427627564874,1447058.0326950692,daily_minutes
Rail,101005,scenario_11,16.101658248902822,966.0994949341693,148338.13678384214,daily_minutes
Rail,101006,scenario_11,444.45663007899566,26667.39780473974,4094601.150265755,daily_minutes
Rail,101007,scenario_11,1276.6947676301716,76601.6860578103,11761678.216269718,daily_minutes
Rail,101008,scenario_11,699.9416224658198,41996.49734794919,6448282.191128612,daily_minutes
Rail,101009,scenario_11,21.128934240419767,1267.736054425186,194652.4195832911,daily_minutes
Rail,101010,scenario_11,769.4697483559576,46168.184901357454,7088817.003704094,daily_minutes
Rail,101011,scenario_11,1102.7273512443498,66163.64107466099,10158985.996073697,daily_minutes
Rail,101012,scenario_11,1266.0739728053304,75964.43836831982,11663833.081866387,daily_minutes
Rail,101013,scenario_11,546.6322116732408,32797.93270039445,5035903.913260899,daily_minutes
Rail,101014,scenario_11,563.0475080331016,33782.8504819861,5187131.472505752,daily_minutes
Rail,101015,scenario_11,370.4844804048698,22229.06882429219,3413125.3241779036,daily_minutes
Rail,101016,scenario_11,931.9488036990006,55916.928221940034,8585671.548957413,daily_minutes
Rail,101017,scenario_11,324.4335386991661,19466.012321949966,2988876.4186199377,daily_minutes
Rail,101018,scenario_11,30.95687369505322,1857.412421703193,285193.29460304725,daily_minutes
Rail,101019,scenario_11,19.147330411280564,1148.8398246768338,176396.6961469633,daily_minutes
Rail,101020,scenario_11,328.54026575486205,19712.415945291723,3026710.052293242,daily_minutes
Rail,101021,scenario_11,286.945787986122,17216.74727916732,2643516.7664009477,daily_minutes
Rail,101022,scenario_11,236.00772765478905,14160.463659287343,2174244.7917925096,daily_minutes
Rail,101023,scenario_11,1353.6593033572644,81219.55820143587,12470721.698109131,daily_minutes
Rail,101024,scenario_11,679.4298839330731,40765.79303598439,6259315.74872183,daily_minutes
Rail,101025,scenario_11,214.65628092292172,12879.376855375303,1977542.4536305089,daily_minutes
Rail,101026,scenario_11,781.3051404715443,46878.30842829266,7197851.737108148,daily_minutes
Rail,101027,scenario_11,1131.4132949114137,67884.79769468482,10423258.120700888,daily_minutes
Rail,101028,scenario_11,469.6761305232503,28180.56783139502,4326938.320058496,daily_minutes
Rail,101029,scenario_11,638.7446991602847,38324.68194961708,5884499.415484038,daily_minutes
Rail,101030,scenario_11,632.8093024512418,37968.55814707451,5829818.97976231,daily_minutes
Rail,101031,scenario_11,962.9067009310384,57774.4020558623,8870874.272997282,daily_minutes
Rail,101032,scenario_11,78.77200233944313,4726.320140366588,725694.9487523538,daily_minutes
Rail,100000,scenario_12,845.547330272253,50732.83981633518,7789689.334866158,daily_minutes
Rail,100001,scenario_12,2676.6659073512565,160599.9544410754,24659052.338064183,daily_minutes
Rail,100002,scenario_12,989.225277249032,59353.51663494192,9113336.78918443,daily_minutes
Rail,100003,scenario_12,308.6457396189362,18518.744377136172,2843429.7408134113,daily_minutes
Rail,100004,scenario_12,341.87539167403884,20512.52350044233,3149561.23333625,daily_minutes
Rail,100005,scenario_12,1012.568284384368,60754.09706306208,9328386.576719427,daily_minutes
Rail,101000,scenario_12,1093.3387416084006,65600.32449650404,10072492.49094155,daily_minutes
Rail,101001,scenario_12,2450.6298285762023,147037.78971457214,22576672.35874112,daily_minutes
Rail,101002,scenario_12,1064.761525972688,63885.691558361286,9809222.034175986,daily_minutes
Rail,101003,scenario_12,1018.882284394771,61132.93706368626,9386554.933215266,daily_minutes
Rail,101004,scenario_12,238.98042666098627,14338.825599659176,2201631.078657002,daily_minutes
Rail,101005,scenario_12,26.205944951376296,1572.3566970825777,241424.88845904925,daily_minutes
Rail,101006,scenario_12,687.7869539300009,41267.21723580005,6336306.091775525,daily_minutes
Rail,101007,scenario_12,2065.8470204352343,123950.82122611406,19031822.26046164,daily_minutes
Rail,101008,scenario_12,1130.2518042086158,67815.10825251695,10412557.771452293,daily_minutes
Rail,101009,scenario_12,34.37531987832335,2062.519192699401,316686.0719110417,daily_minutes
Rail,101010,scenario_12,1244.7162727991235,74682.97636794741,11467073.134789204,daily_minutes
Rail,101011,scenario_12,1679.3064919908793,100758.38951945276,15470778.988115173,daily_minutes
Rail,101012,scenario_12,2045.0836819012477,122705.02091407486,18840537.92788343,daily_minutes
Rail,101013,scenario_12,882.7705967465154,52966.23580479092,8132612.399586948,daily_minutes
Rail,101014,scenario_12,911.2159768819548,54672.95861291729,8394668.308622696,daily_minutes
Rail,101015,scenario_12,577.6485605040798,34658.91363024479,5321645.128499885,daily_minutes
Rail,101016,scenario_12,1510.0633989532362,90603.80393719417,13911610.069196584,daily_minutes
Rail,101017,scenario_12,522.3897218227357,31343.383309364144,4812567.551264135,daily_minutes
Rail,101018,scenario_12,50.19456451732549,3011.6738710395293,462422.4450723128,daily_minutes
Rail,101019,scenario_12,30.237202580770827,1814.2321548462496,278563.2524956093,daily_minutes
