development,scenario,total_veh_km,new_link_veh_km,rest_network_veh_km,status_quo_veh_km,delta_total_veh_km,delta_rest_network_veh_km
750,scenario_96,378938.99049752706,6144.258809367231,372794.7316881598,368308.10862877563,10630.881868751429,4486.623059384176
755,scenario_96,371233.3412235947,3345.249877640427,367888.0913459542,368308.10862877563,2925.232594819041,-420.01728282141266
759,scenario_96,383527.04391952907,6263.336927300441,377263.70699222863,368308.10862877563,15218.935290753434,8955.598363452998
761,scenario_96,368268.28552612127,1592.2047054861714,366676.0808206351,368308.10862877563,-39.82310265436536,-1632.0278081405559
764,scenario_96,373641.88721664256,5544.5537737552995,368097.33344288723,368308.10862877563,5333.778587866924,-210.7751858884003
767,scenario_96,368282.68205713504,868.5545404244862,367414.12751671055,368308.10862877563,-25.426571640593465,-893.9811120650847
770,scenario_96,368493.86774372734,560.38244361489,367933.48530011246,368308.10862877563,185.75911495171022,-374.6233286631759
775,scenario_96,378331.9375234653,4839.723438088261,373492.21408537705,368308.10862877563,10023.82889468968,5184.105456601421
776,scenario_96,370878.5010915482,2033.0582538892068,368845.442837659,368308.10862877563,2570.39246277255,537.3342088833451
780,scenario_96,370119.6432570613,1605.0724305448741,368514.5708265164,368308.10862877563,1811.5346282856772,206.4621977407951
789,scenario_96,379656.55828155886,7731.119977228427,371925.43830433046,368308.10862877563,11348.449652783223,3617.3296755548217
791,scenario_96,372342.17589481326,3362.7980319425697,368979.3778628707,368308.10862877563,4034.0672660376295,671.2692340950598
809,scenario_96,372527.00387583463,3502.5334345949614,369024.47044123965,368308.10862877563,4218.895247059001,716.3618124640197
810,scenario_96,373415.3736419717,5976.047513266494,367439.3261287052,368308.10862877563,5107.26501319604,-868.7825000704615
811,scenario_96,368589.07969278883,381.5789018752013,368207.50079091365,368308.10862877563,280.97106401319616,-100.6078378619859
813,scenario_96,374050.98816714267,9421.700351421781,364629.2878157209,368308.10862877563,5742.879538367037,-3678.8208130547428
822,scenario_96,369941.8535650219,1172.9534090765308,368768.90015594533,368308.10862877563,1633.7449362462503,460.7915271696984
831,scenario_96,370271.56865177216,1617.9796485121894,368653.58900325996,368308.10862877563,1963.460022996529,345.48037448432297
837,scenario_96,369554.73600556795,1489.534732492746,368065.2012730752,368308.10862877563,1246.6273767923121,-242.9073557004449
858,scenario_96,373366.0798448717,5819.409008589375,367546.6708362823,368308.10862877563,5057.971216096077,-761.4377924933215
863,scenario_96,372539.36465562717,5391.397382482483,367147.9672731447,368308.10862877563,4231.256026851537,-1160.1413556309417
866,scenario_96,370002.20082316233,1287.077985576761,368715.1228375856,368308.10862877563,1694.0921943866997,407.0142088099383
873,scenario_96,378449.89448725735,5872.565044875281,372577.3294423821,368308.10862877563,10141.785858481715,4269.220813606458
878,scenario_96,371830.3317311995,3109.164194679016,368721.1675365205,368308.10862877563,3522.2231024238863,413.05890774488216
887,scenario_96,371427.189889895,875.601245513494,370551.5886443815,368308.10862877563,3119.0812611193396,2243.4800156058627
895,scenario_96,377662.71481918165,5609.584728467971,372053.1300907137,368308.10862877563,9354.606190406019,3745.021461938042
935,scenario_96,370371.417167222,1296.4255424725688,369074.99162474944,368308.10862877563,2063.3085384463775,766.8829959738068
938,scenario_96,371740.0108320478,6405.448288692646,365334.56254335516,368308.10862877563,3431.902203272155,-2973.546085420472
940,scenario_96,370369.32102764316,1385.7173696984019,368983.60365794477,368308.10862877563,2061.2123988675303,675.4950291691348
945,scenario_96,378413.83519855695,3760.10483148448,374653.73036707245,368308.10862877563,10105.726569781313,6345.621738296817
952,scenario_96,379471.01112196955,7705.280939445323,371765.73018252425,368308.10862877563,11162.90249319392,3457.621553748613
958,scenario_96,369641.05619106896,1225.1376008502232,368415.91859021876,368308.10862877563,1332.9475622933242,107.80996144312667
964,scenario_96,368648.9632493334,395.52041841585515,368253.44283091754,368308.10862877563,340.85462055774406,-54.66579785809154
970,scenario_96,370659.49806279637,1317.2516685529113,369342.24639424344,368308.10862877563,2351.3894340207335,1034.1377654678072
971,scenario_96,369360.3703551531,1048.6274177150037,368311.74293743813,368308.10862877563,1052.2617263774737,3.63430866249837
987,scenario_96,368370.9444681476,4.461096018128154,368366.48337212944,368308.10862877563,62.835839371953625,58.3747433538083
0,scenario_100,358137.2858373678,1990.7372998747073,356146.5485374931,358854.22068416275,-716.9348467949312,-2707.672146669647
2,scenario_100,367576.8229338135,4638.042795509469,362938.78013830405,358854.22068416275,8722.60224965075,4084.559454141301
9,scenario_100,339287.0596439053,0.0,339287.0596439053,358854.22068416275,-19567.16104025743,-19567.16104025743
12,scenario_100,362061.60231794167,3737.0272632581696,358324.5750546835,358854.22068416275,3207.3816337789176,-529.6456294792588
15,scenario_100,358229.5685649785,1299.833547027721,356929.73501795076,358854.22068416275,-624.6521191842621,-1924.4856662119855
17,scenario_100,370259.20222731656,11844.542105908296,358414.6601214083,358854.22068416275,11404.981543153815,-439.56056275445735
25,scenario_100,365842.6771600727,1646.892086069735,364195.785074003,358854.22068416275,6988.456475909974,5341.564389840234
27,scenario_100,365612.845520536,1861.418038080195,363751.4274824558,358854.22068416275,6758.624836373259,4897.206798293046
28,scenario_100,371960.3054626019,15997.98118972754,355962.32427287434,358854.22068416275,13106.084778439137,-2891.896411288413
57,scenario_100,359147.63626108464,1595.7936896196588,357551.842571465,358854.22068416275,293.41557692189235,-1302.378112697741
62,scenario_100,359083.5414114404,671.850820729392,358411.690590711,358854.22068416275,229.32072727766354,-442.53009345172904
63,scenario_100,369181.6445013723,5639.237249549106,363542.40725182317,358854.22068416275,10327.42381720955,4688.186567660421
73,scenario_100,362191.132561241,1121.6634865682452,361069.4690746727,358854.22068416275,3336.911877078237,2215.24839050998
90,scenario_100,359881.90708304086,1185.558345778112,358696.3487372628,358854.22068416275,1027.6863988781115,-157.87194689997705
94,scenario_100,358847.9408101517,77.08181218956517,358770.85899796215,358854.22068416275,-6.279874011059292,-83.36168620060198
103,scenario_100,368462.6487293828,5428.037882749385,363034.6108466334,358854.22068416275,9608.428045220033,4180.390162470634
104,scenario_100,359341.711813815,574.5272678193503,358767.18454599567,358854.22068416275,487.49112965224776,-87.03613816708094
109,scenario_100,373670.4524543885,5721.445159556029,367949.00729483244,358854.22068416275,14816.231770225742,9094.78661066969
114,scenario_100,360703.11186284956,1311.849498606662,359391.2623642429,358854.22068416275,1848.891178686812,537.0416800801759
126,scenario_100,368365.92656708695,4739.227458702367,363626.6991083846,358854.22068416275,9511.705882924201,4772.478424221859
140,scenario_100,359279.31335798325,322.2891441678316,358957.0242138154,358854.22068416275,425.09267382050166,102.80352965265047
143,scenario_100,358957.11767072044,61.49744918645001,358895.620221534,358854.22068416275,102.89698655769462,41.399537371238694
144,scenario_100,364554.3475855979,1605.5951700651337,362948.75241553277,358854.22068416275,5700.126901435142,4094.5317313700216
150,scenario_100,365005.46444282425,2452.7724395743385,362552.6920032499,358854.22068416275,6151.243758661498,3698.4713190871407
152,scenario_100,338596.95917931554,0.0,338596.95917931554,358854.22068416275,-20257.261504847207,-20257.261504847207
176,scenario_100,360608.0796081631,3805.3205956147895,356802.7590125483,358854.22068416275,1753.8589240003494,-2051.4616716144374
177,scenario_100,358915.07561519154,454.1638279151896,358460.91178727633,358854.22068416275,60.854931028792635,-393.30889688641764
189,scenario_100,406354.03754125343,3743.9823054306457,402610.0552358228,358854.22068416275,47499.816857090686,43755.83455166005
195,scenario_100,365267.93490243546,3016.9618180631237,362250.97308437235,358854.22068416275,6413.714218272711,3396.7524002096034
197,scenario_100,360207.24933131173,986.8866478304647,359220.36268348125,358854.22068416275,1353.0286471489817,366.14199931849726
201,scenario_100,368574.86197042145,5164.961703454385,363409.9002669671,358854.22068416275,9720.641286258702,4555.679582804325
202,scenario_100,362707.4177622104,2410.585963262361,360296.83179894806,358854.22068416275,3853.1970780476695,1442.611114785308
206,scenario_100,360084.8102265367,1508.364243215401,358576.4459833213,358854.22068416275,1230.5895423739566,-277.774700841459
209,scenario_100,362565.7327844865,5022.987846871175,357542.7449376153,358854.22068416275,3711.5121003237437,-1311.475746547454
227,scenario_100,359581.6887992083,987.3307808414489,358594.35801836685,358854.22068416275,727.4681150455726,-259.86266579589574
233,scenario_100,359959.32505888934,996.0384112889634,358963.28664760035,358854.22068416275,1105.104374726594,109.06596343760611
240,scenario_100,359676.50004827,1008.3619746408616,358668.1380736291,358854.22068416275,822.2793641072349,-186.08261053363094
243,scenario_100,369953.2624439636,10105.36354031606,359847.89890364755,358854.22068416275,11099.041759800864,993.6782194848056
245,scenario_100,365296.6274498784,1568.3754200003905,363728.252029878,358854.22068416275,6442.4067657156265,4874.031345715222
249,scenario_100,368648.0474570701,5515.563811305673,363132.4836457644,358854.22068416275,9793.826772907341,4278.262961601664
250,scenario_100,361502.17659037013,3054.586838139964,358447.58975223015,358854.22068416275,2647.955906207382,-406.63093193259556
254,scenario_100,335162.031708808,0.0,335162.031708808,358854.22068416275,-23692.188975354773,-23692.188975354773
255,scenario_100,360557.4368607157,1286.503847955967,359270.9330127597,358854.22068416275,1703.2161765529308,416.71232859697193
261,scenario_100,361964.5967851429,1203.2273370684327,360761.3694480745,358854.22068416275,3110.376100980153,1907.1487639117404
267,scenario_100,359482.00571277254,1079.663715241399,358402.3419975311,358854.22068416275,627.7850286097964,-451.87868663162226
270,scenario_100,360774.9206179939,1581.5365319752173,359193.3840860187,358854.22068416275,1920.6999338311725,339.16340185597073
273,scenario_100,359946.5386771668,1189.230549366663,358757.3081278001,358854.22068416275,1092.3179930040496,-96.9125563626294
277,scenario_100,364537.5298509271,2741.670857619161,361795.858993308,358854.22068416275,5683.309166764375,2941.63830914523
284,scenario_100,360578.15931551513,1978.8215569560023,358599.33775855915,358854.22068416275,1723.9386313523864,-254.88292560359696
285,scenario_100,368930.23906098114,5871.624143714322,363058.6149172668,358854.22068416275,10076.018376818392,4204.394233104074
289,scenario_100,368476.91631523735,5415.4687883852375,363061.44752685213,358854.22068416275,9622.695631074603,4207.226842689386
308,scenario_100,363481.06075925526,4892.175955727044,358588.8848035282,358854.22068416275,4626.840075092507,-265.33588063454954
331,scenario_100,368781.05977489933,5034.388209327871,363746.67156557145,358854.22068416275,9926.839090736583,4892.450881408702
334,scenario_100,357743.9696609242,2943.189057684275,354800.78060323995,358854.22068416275,-1110.2510232385248,-4053.4400809227955
348,scenario_100,371509.2155159766,8351.129000877849,363158.08651509875,358854.22068416275,12654.994831813849,4303.8658309360035
351,scenario_100,368209.6638322005,1279.3900531648028,366930.2737790357,358854.22068416275,9355.443148037768,8076.053094872972
356,scenario_100,363945.4720814364,1680.1720535192133,362265.3000279172,358854.22068416275,5091.251397273678,3411.079343754449
358,scenario_100,367657.33966363297,4714.539187141566,362942.8004764914,358854.22068416275,8803.118979470222,4088.5797923286445
390,scenario_100,362874.5033425282,1088.2882499504178,361786.2150925778,358854.22068416275,4020.2826583654387,2931.9944084150484
392,scenario_100,359007.7788811149,282.9903351711239,358724.7885459438,358854.22068416275,153.55819695215905,-129.43213821895188
394,scenario_100,360980.79499228887,1826.8391913933822,359153.95580089546,358854.22068416275,2126.574308126117,299.73511673271423
423,scenario_100,358968.87202128227,3105.033392254398,355863.8386290279,358854.22068416275,114.65133711951785,-2990.3820551348617
459,scenario_100,364677.605828048,5692.469335187058,358985.13649286097,358854.22068416275,5823.385143885273,130.91580869822064
464,scenario_100,358870.7709549281,28.63156392740784,358842.13939100073,358854.22068416275,16.550270765379537,-12.081293162016664
469,scenario_100,365009.66583201766,3233.4958168837943,361776.17001513386,358854.22068416275,6155.445147854916,2921.9493309711106
486,scenario_100,368938.10209332407,5582.906428609964,363355.1956647141,358854.22068416275,10083.881409161317,4500.974980551342
493,scenario_100,358896.9210789241,126.24224422624668,358770.6788346979,358854.22068416275,42.70039476134116,-83.54184946487658
499,scenario_100,364747.63628807286,1770.8450042698216,362976.79128380306,358854.22068416275,5893.415603910107,4122.570599640312
517,scenario_100,359695.5088525787,584.819512469005,359110.6893401097,358854.22068416275,841.2881684159511,256.46865594695555
521,scenario_100,372560.22805308586,5801.934655166097,366758.29339791974,358854.22068416275,13706.007368923107,7904.072713756992
531,scenario_100,366044.0238530771,3396.9838862126267,362647.03996686445,358854.22068416275,7189.803168914339,3792.8192827017047
533,scenario_100,361393.7356893265,2543.9072870322334,358849.82840229425,358854.22068416275,2539.515005163732,-4.392281868495047
538,scenario_100,360407.0472110229,1391.471410644501,359015.5758003784,358854.22068416275,1552.8265268601244,161.35511621565092
540,scenario_100,360277.18950668327,2571.875356837874,357705.3141498454,358854.22068416275,1422.9688225205173,-1148.906534317357
546,scenario_100,359762.31586034194,656.6903872567748,359105.62547308515,358854.22068416275,908.0951761791948,251.40478892240208
550,scenario_100,361026.1009433678,1951.2392347740004,359074.8617085938,358854.22068416275,2171.8802592050633,220.6410244310391
552,scenario_100,361084.1124498075,606.8304631449874,360477.28198666254,358854.22068416275,2229.891765644774,1623.0613024997874
556,scenario_100,360097.8261845169,1313.7681928896468,358784.05799162725,358854.22068416275,1243.6055003541405,-70.16269253549399
557,scenario_100,334802.5358584456,0.0,334802.5358584456,358854.22068416275,-24051.684825717122,-24051.684825717122
558,scenario_100,369856.78856923146,8105.853762875757,361750.9348063557,358854.22068416275,11002.56788506871,2896.714122192934
564,scenario_100,368619.6564898333,5691.019392795428,362928.63709703786,358854.22068416275,9765.435805670568,4074.4164128751145
565,scenario_100,362817.81511499995,4791.598593904382,358026.21652109554,358854.22068416275,3963.594430837198,-828.0041630672058
569,scenario_100,360070.4008295931,1990.9414336262723,358079.45939596684,358854.22068416275,1216.1801454303786,-774.7612881959067
594,scenario_100,363961.8417083105,6103.4934663455015,357858.348241965,358854.22068416275,5107.621024147724,-995.8724421977531
602,scenario_100,362773.31890499935,4693.846292325741,358079.4726126736,358854.22068416275,3919.098220836604,-774.7480714891572
612,scenario_100,373661.21074451477,5707.652535051394,367953.5582094634,358854.22068416275,14806.990060352022,9099.337525300623
614,scenario_100,360434.0673108233,914.2966107699812,359519.7707000533,358854.22068416275,1579.8466266605537,665.5500158905634
625,scenario_100,361275.68194574857,2705.780431753605,358569.90151399496,358854.22068416275,2421.4612615858205,-284.31917016778607
627,scenario_100,360793.81039417646,2118.8634831453896,358674.9469110311,358854.22068416275,1939.589710013708,-179.27377313165925
628,scenario_100,360654.71891993645,1496.3682293427182,359158.3506905937,358854.22068416275,1800.4982357737026,304.13000643096166
629,scenario_100,360146.5880169281,1238.6459314314534,358907.9420854967,358854.22068416275,1292.3673327653669,53.721401333925314
648,scenario_100,360905.20389534277,2196.194475297264,358709.0094200455,358854.22068416275,2050.9832111800206,-145.21126411727164
662,scenario_100,372480.35416137404,6252.30281483497,366228.05134653905,358854.22068416275,13626.13347721129,7373.830662376306
669,scenario_100,357924.28681880265,708.0769464387989,357216.20987236383,358854.22068416275,-929.9338653601008,-1638.0108117989148
670,scenario_100,361497.32937590015,2269.68313944103,359227.64623645914,358854.22068416275,2643.108691737405,373.425552296394
673,scenario_100,358341.6538234813,726.0259943126724,357615.62782916863,358854.22068416275,-512.5668606814579,-1238.5928549941164
678,scenario_100,366239.08625851246,2363.1841255571135,363875.9021329553,358854.22068416275,7384.8655743497075,5021.681448792573
680,scenario_100,362752.21806704625,4566.90517974874,358185.31288729754,358854.22068416275,3897.9973828835064,-668.9077968652127
682,scenario_100,369874.30611385626,8123.327003099763,361750.9791107565,358854.22068416275,11020.085429693514,2896.758426593733
689,scenario_100,368920.0962589253,5801.32190139097,363118.7743575343,358854.22068416275,10065.875574762526,4264.553673371556
694,scenario_100,361493.6419589836,4076.0832461242644,357417.55871285935,358854.22068416275,2639.4212748208665,-1436.6619713034015
726,scenario_100,360642.11844754993,1734.1017895316484,358908.0166580183,358854.22068416275,1787.8977633871837,53.79597385553643
736,scenario_100,358933.5522226295,3.9958503480614964,358929.5563722814,358854.22068416275,79.33153846673667,75.33568811864825
750,scenario_100,369207.1933837528,5982.4871291119125,363224.7062546409,358854.22068416275,10352.972699590027,4370.485570478137
755,scenario_100,361699.9408503212,3253.0716491670814,358446.8692011541,358854.22068416275,2845.720166158455,-407.35148300864967
759,scenario_100,373669.91145071253,6097.314130943534,367572.597319769,358854.22068416275,14815.690766549786,8718.376635606226
761,scenario_100,358816.559088555,1549.9234022176104,357266.63568633737,358854.22068416275,-37.6615956077585,-1587.5849978253827
764,scenario_100,364045.62877718144,5395.742585036795,358649.88619214465,358854.22068416275,5191.40809301869,-204.33449201809708
767,scenario_100,358831.5449159173,847.0980224971139,357984.4468934201,358854.22068416275,-22.67576824547723,-869.7737907426199
770,scenario_100,359036.0828064082,545.6684236500203,358490.41438275814,358854.22068416275,181.86212224542396,-363.8063014046056
775,scenario_100,368616.0536695221,4712.082318633599,363903.9713508885,358854.22068416275,9761.83298535936,5049.75066672574
776,scenario_100,361351.6171129872,1984.203736186498,359367.4133768007,358854.22068416275,2497.3964288244606,513.1926926379674
780,scenario_100,360625.93043563544,1566.1739015759015,359059.75653405953,358854.22068416275,1771.709751472692,205.53584989678347
789,scenario_100,369904.929702344,7526.8156353876275,362378.1140669564,358854.22068416275,11050.709018181253,3523.8933827936416
791,scenario_100,362791.63163334894,3282.8225946881084,359508.80903866084,358854.22068416275,3937.410949186189,654.5883544980898
809,scenario_100,362972.0617200521,3419.2357736520994,359552.8259464,358854.22068416275,4117.841035889345,698.6052622372517
810,scenario_100,363824.16509717144,5816.084351418097,358008.08074575337,358854.22068416275,4969.944413008692,-846.139938409382
811,scenario_100,359128.75742565247,371.09273635124936,358757.6646893012,358854.22068416275,274.53674148971913,-96.55599486152641
813,scenario_100,364449.42931221396,9171.26547534766,355278.1638368663,358854.22068416275,5595.208628051216,-3576.0568472964223
822,scenario_100,360447.3777195139,1144.5418836649549,359302.83583584893,358854.22068416275,1593.1570353511488,448.61515168618644
831,scenario_100,360763.5061523661,1579.6160231817137,359183.8901291844,358854.22068416275,1909.2854682033649,329.66944502166007
837,scenario_100,360071.1015697051,1454.024656079938,358617.0769136252,358854.22068416275,1216.8808855423704,-237.14377053757198
858,scenario_100,363775.4583721804,5662.7855758651185,358112.6727963153,358854.22068416275,4921.23768801766,-741.5478878474678
863,scenario_100,362974.9800016282,5247.811911332546,357727.1680902957,358854.22068416275,4120.759317465476,-1127.0525938670617
866,scenario_100,360506.7456591568,1256.4781153254307,359250.2675438314,358854.22068416275,1652.5249749940704,396.046859668626
873,scenario_100,368730.122228391,5717.21910574218,363012.90312264883,358854.22068416275,9875.901544228254,4158.682438486081
878,scenario_100,362292.56045869394,3036.3800423998705,359256.1804162941,358854.22068416275,3438.339774531196,401.959732131334
887,scenario_100,361887.7543632293,852.9285164773828,361034.8258467519,358854.22068416275,3033.533679066575,2180.6051625891705
895,scenario_100,367965.12353022135,5462.080982022419,362503.04254819895,358854.22068416275,9110.902846058598,3648.821864036203
935,scenario_100,360867.35987472185,1265.3759300143786,359601.9839447075,358854.22068416275,2013.1391905591008,747.7632605447434
938,scenario_100,362199.2560705179,6235.025519032798,355964.2305514851,358854.22068416275,3345.035386355128,-2889.99013267766
940,scenario_100,360864.8390349921,1352.7898669431008,359512.049168049,358854.22068416275,2010.618350829347,657.8284838862601
945,scenario_100,368683.83709223947,3660.051875523683,365023.78521671577,358854.22068416275,9829.61640807672,6169.56453255302
952,scenario_100,369723.7395941096,7499.529102705818,362224.21049140376,358854.22068416275,10869.51890994684,3369.989807241014
958,scenario_100,360159.28740741336,1195.9004903231075,358963.3869170903,358854.22068416275,1305.0667232506094,109.16623292752774
964,scenario_100,359186.7420808795,386.27700356519574,358800.4650773143,358854.22068416275,332.5213967167656,-53.7556068484555
970,scenario_100,361138.81755933363,1283.267905377374,359855.54965395626,358854.22068416275,2284.596875170886,1001.3289697935106
971,scenario_100,359878.60387831094,1019.8101869655745,358858.7936913454,358854.22068416275,1024.3831941481913,4.573007182625588
987,scenario_100,358917.1926056377,4.460830844954973,358912.7317747928,358854.22068416275,62.97192147496389,58.51109063002514
